starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;L;ISOL-BULIL;Split;Megastitut;Newzera;eliasgiv;Goaster;Ooriime;sh1n;7:13;False;40:18;Sunday, August 30th, 2:00 PM CEST;Nicecactus Summer Trophy #1;https://www.twitch.tv/videos/726080760;
Attack;W;ISOL-BULIL;Haven;Megastitut;Newzera;eliasgiv;Goaster;Ooriime;sh1n;13:8;False;39:35;Sunday, August 30th, 2:00 PM CEST;Nicecactus Summer Trophy #1;https://www.twitch.tv/videos/726080760;
Attack;L;ISOL-BULIL;Ascent;Megastitut;Newzera;eliasgiv;Goaster;Ooriime;sh1n;4:13;False;29:54;Sunday, August 30th, 2:00 PM CEST;Nicecactus Summer Trophy #1;https://www.twitch.tv/videos/726080760;
Attack;W;Yendez;Bind;Decider;Goaster;Newzera;eliasgiv;sabAAA;sh1n;13:5;False;30:50;Sunday, October 18th, 2:00 PM CEST;Shooting Stars;url.net;
Defense;L;Opportunists;Haven;Decider;sabAAA;Goaster;Newzera;eliasgiv;sh1n;7:13;False;34:41;Sunday, October 18th, 3:10 PM CEST;Shooting Stars;url.net;
Defense;L;keepYOURskill;Haven;Decider;kryzal;Goaster;eNc;Newzera;sh1n;2:13;False;31:17;Saturday, December 19th, 7:00 PM CET;Underdogs #3;https://www.twitch.tv/videos/843010208?t=0h18m50s;
Defense;W;MoneyTime;Haven;Decider;Newzera;Goaster;kryzal;eNc;sh1n;13:10;False;40:16;Saturday, December 19th, 10:00 PM CET;Underdogs #3;https://www.twitch.tv/videos/843214676?t=0h4m24s;
Defense;L;keepYOURskill;Split;Decider;sh1n;Newzera;Goaster;kryzal;eNc;3:13;False;35:21;Saturday, December 19th, 11:00 PM CET;Underdogs #3;https://www.twitch.tv/videos/843339890?t=3h57m45s;
Attack;L;ShockDart;Ascent;Decider;Newzera;Goaster;nAhA;sh1n;10K;9:13;False;43:50;Saturday, January 16th, 8:00 PM CET;Underdogs #4;url.net;
Attack;W;M1XXX;Ascent;Decider;Goaster;Newzera;nAhA;sh1n;10K;13:3;False;32:04;Saturday, January 16th, 10:15 PM CET;Underdogs #4;url.net;
Defense;W;keepYOURskill;Haven;Decider;Newzera;10K;sh1n;Goaster;nAhA;13:10;False;46:45;Saturday, January 16th, 11:00 PM CET;Underdogs #4;https://www.twitch.tv/videos/876203383?t=2h39m59s;
Defense;L;Les Braqueurs;Ascent;Megastitut;Goaster;Newzera;sh1n;nAhA;10K;8:13;False;38:24;Sunday, January 17th, 4:00 PM CET;Underdogs #4;https://www.twitch.tv/videos/877255970?t=0h29m38s;
Attack;W;Les Braqueurs;Bind;Megastitut;Goaster;Newzera;sh1n;nAhA;10K;13:10;False;46:41;Sunday, January 17th, 4:00 PM CET;Underdogs #4;https://www.twitch.tv/videos/877255970?t=0h29m38s;
Defense;W;Les Braqueurs;Haven;Megastitut;Goaster;Newzera;sh1n;nAhA;10K;13:10;False;51:33;Sunday, January 17th, 4:00 PM CET;Underdogs #4;https://www.twitch.tv/videos/877255970?t=0h29m38s;
Defense;L;Finest;Bind;Decider;Newzera;Goaster;nAhA;sh1n;10K;11:13;False;49:29;Saturday, January 23rd, 3:15 PM CET;Red Bull Home Ground;https://www.twitch.tv/videos/884830270?t=1h34m17s;
Attack;W;Team Queso;Bind;Megastitut;Goaster;sh1n;Newzera;nAhA;10K;13:4;False;32:37;Tuesday, February 16th, 10:00 PM CET;Champions Tour Europe Stage 1: Challengers 2;url.net;
Defense;L;Team Queso;Haven;Megastitut;Goaster;sh1n;Newzera;nAhA;10K;5:13;False;36:08;Tuesday, February 16th, 10:00 PM CET;Champions Tour Europe Stage 1: Challengers 2;url.net;
Attack;W;Team Queso;Ascent;Megastitut;Goaster;sh1n;Newzera;nAhA;10K;13:11;False;1:09:24;Tuesday, February 16th, 10:00 PM CET;Champions Tour Europe Stage 1: Challengers 2;url.net;
