starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;PLATOON Belarus;Haven;Decider;jannyXD;silenttt;k1zpawn;LionClaw;Bati;13:10;False;41:29;Saturday, July 17th, 9:30 AM CEST;Red Bull Campus Clutch - World Final Stage;url.net;
Defense;L;MAXD Esports;Icebox;Decider;silenttt;k1zpawn;Bati;LionClaw;jannyXD;11:13;False;44:52;Saturday, July 17th, 10:30 AM CEST;Red Bull Campus Clutch - World Final Stage;url.net;
Defense;L;Spain.dll;Ascent;Decider;Bati;jannyXD;k1zpawn;LionClaw;silenttt;10:13;False;42:56;Saturday, July 17th, 11:30 AM CEST;Red Bull Campus Clutch - World Final Stage;https://www.twitch.tv/videos/1089333957?t=2h56m53s;
Defense;W;Mama's Boys;Haven;Decider;LionClaw;k1zpawn;Bati;silenttt;jannyXD;13:4;False;34:40;Saturday, July 17th, 12:30 PM CEST;Red Bull Campus Clutch - World Final Stage;url.net;
Defense;W;BTR;Bind;Decider;k1zpawn;LionClaw;Bati;jannyXD;silenttt;13:11;False;48:07;Saturday, July 17th, 1:30 PM CEST;Red Bull Campus Clutch - World Final Stage;url.net;
Defense;W;VAC Kimchi;Split;Project S;jannyXD;k1zpawn;Bati;LionClaw;silenttt;13:8;False;47:52;Sunday, July 18th, 2:00 PM CEST;Red Bull Campus Clutch - World Final Stage;url.net;
Attack;L;VAC Kimchi;Haven;Project S;jannyXD;k1zpawn;Bati;LionClaw;silenttt;10:13;False;40:52;Sunday, July 18th, 2:00 PM CEST;Red Bull Campus Clutch - World Final Stage;url.net;
Defense;W;VAC Kimchi;Ascent;Project S;jannyXD;k1zpawn;Bati;LionClaw;silenttt;13:7;False;37:03;Sunday, July 18th, 2:00 PM CEST;Red Bull Campus Clutch - World Final Stage;url.net;
Attack;W;Anubis Gaming;Bind;Project S;jannyXD;Bati;silenttt;k1zpawn;LionClaw;13:8;False;38:10;Sunday, July 18th, 5:00 PM CEST;Red Bull Campus Clutch - World Final Stage;https://www.twitch.tv/videos/1090359520?t=6h41m36s;
Defense;W;Anubis Gaming;Icebox;Anubis Gaming;jannyXD;Bati;silenttt;k1zpawn;LionClaw;13:0;False;22:24;Sunday, July 18th, 5:00 PM CEST;Red Bull Campus Clutch - World Final Stage;https://www.twitch.tv/videos/1090359520?t=6h41m36s;
Attack;L;Anubis Gaming;Ascent;Project S;jannyXD;Bati;silenttt;k1zpawn;LionClaw;2:13;False;25:48;Sunday, July 18th, 5:00 PM CEST;Red Bull Campus Clutch - World Final Stage;https://www.twitch.tv/videos/1090359520?t=6h41m36s;
Attack;L;Anubis Gaming;Breeze;Anubis Gaming;jannyXD;Bati;silenttt;k1zpawn;LionClaw;8:13;False;33:56;Sunday, July 18th, 5:00 PM CEST;Red Bull Campus Clutch - World Final Stage;https://www.twitch.tv/videos/1090359520?t=6h41m36s;
Attack;L;Anubis Gaming;Split;Decider;jannyXD;Bati;silenttt;k1zpawn;LionClaw;3:13;False;27:10;Sunday, July 18th, 5:00 PM CEST;Red Bull Campus Clutch - World Final Stage;https://www.twitch.tv/videos/1090359520?t=6h41m36s;
