starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;Moon Raccoons Black;Split;24Haven;Mady;Alexa;Vernina;Slandy;Lana;13:11;False;51:53;Saturday, June 19th, 10:00 PM CEST;Champions Tour Game Changers Series II: North America;https://www.twitch.tv/videos/1061204651?t=3h55m16s;
Attack;W;Moon Raccoons Black;Ascent;Moon Raccoons Black;Mady;Alexa;Vernina;Slandy;Lana;13:10;False;52:25;Saturday, June 19th, 10:00 PM CEST;Champions Tour Game Changers Series II: North America;https://www.twitch.tv/videos/1061204651?t=3h55m16s;
Attack;L;Cloud9 White;Split;24Haven;Lana;Vernina;Mady;Slandy;Alexa;3:13;False;29:07;Sunday, June 20th, 12:30 AM CEST;Champions Tour Game Changers Series II: North America;https://www.twitch.tv/videos/1061204651?t=6h7m21s;
Defense;L;Cloud9 White;Haven;Cloud9 White;Lana;Vernina;Mady;Slandy;Alexa;1:13;False;24:20;Sunday, June 20th, 12:30 AM CEST;Champions Tour Game Changers Series II: North America;https://www.twitch.tv/videos/1061204651?t=6h7m21s;
Attack;L;Shopify Rebellion GC;Bind;24Haven;LunaFox;Vernina;Mady;Slandy;bungee;5:13;False;34:07;Sunday, August 22nd, 8:00 PM CEST;Sakura Cup #4;url.net;
Attack;L;Shopify Rebellion GC;Haven;24Haven;LunaFox;Vernina;Mady;Slandy;bungee;5:13;False;36:38;Sunday, August 22nd, 8:00 PM CEST;Sakura Cup #4;url.net;
Defense;L;Gen.G Black;TBD;Gen.G Black;Slandy;Vernina;chloe;Mady;LunaFox;0:0;False;-;Saturday, September 25th, 9:00 PM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;L;Gen.G Black;Ascent;Gen.G Black;Slandy;Vernina;chloe;Mady;LunaFox;14:16;True;1:05:29;Saturday, September 25th, 9:00 PM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;W;NOTHING2LOSE;Breeze;NOTHING2LOSE;LunaFox;chloe;Slandy;Vernina;Mady;13:10;False;51:03;Sunday, September 26th, 12:05 AM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;W;NOTHING2LOSE;Ascent;NOTHING2LOSE;LunaFox;chloe;Slandy;Vernina;Mady;13:10;False;48:25;Sunday, September 26th, 12:05 AM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;L;Complexity GX3;Haven;Complexity GX3;LunaFox;Mady;chloe;Slandy;Vernina;3:13;False;29:55;Sunday, September 26th, 9:00 PM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;W;Complexity GX3;Breeze;Complexity GX3;LunaFox;Mady;chloe;Slandy;Vernina;13:10;False;41:24;Sunday, September 26th, 9:00 PM CEST;Champions Tour Game Changers Series III: North America;url.net;
Attack;L;Complexity GX3;Ascent;Complexity GX3;LunaFox;Mady;chloe;Slandy;Vernina;11:13;False;49:47;Sunday, September 26th, 9:00 PM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;W;Wanderlust;Breeze;24Haven;LunaFox;chloe;Mady;Slandy;Vernina;13:4;False;27:14;Sunday, September 26th, 11:35 PM CEST;Champions Tour Game Changers Series III: North America;url.net;
Attack;W;Wanderlust;Icebox;24Haven;LunaFox;chloe;Mady;Slandy;Vernina;13:4;False;27:31;Sunday, September 26th, 11:35 PM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;W;Polaris;Breeze;24Haven;Vernina;LunaFox;chloe;Mady;Slandy;13:9;False;45:07;Monday, September 27th, 2:00 AM CEST;Champions Tour Game Changers Series III: North America;url.net;
Defense;L;Polaris;Icebox;24Haven;Vernina;LunaFox;chloe;Mady;Slandy;4:13;False;32:49;Monday, September 27th, 2:00 AM CEST;Champions Tour Game Changers Series III: North America;url.net;
Attack;L;Polaris;Ascent;24Haven;Vernina;LunaFox;chloe;Mady;Slandy;8:13;False;40:15;Monday, September 27th, 2:00 AM CEST;Champions Tour Game Changers Series III: North America;url.net;
