starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;Lunatic-Hai;Ascent;Lunatic-Hai;GodDead;zunba;Jinx;C1ndeR;INPA;13:7;False;41:38;Sunday, January 31st, 9:00 AM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/895209170?t=0h32m6s;
Attack;W;Lunatic-Hai;Bind;Hamtori ZunDeZinx;GodDead;zunba;Jinx;C1ndeR;INPA;13:6;False;35:17;Sunday, January 31st, 9:00 AM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/895209170?t=0h32m6s;
Defense;W;GOMA;Ascent;GOMA;GodDead;Jinx;zunba;INPA;C1ndeR;13:6;False;34:36;Thursday, February 4th, 1:00 PM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/900399672?t=4h39m26s;
Attack;W;GOMA;Bind;Hamtori ZunDeZinx;GodDead;Jinx;zunba;INPA;C1ndeR;13:7;False;35:41;Thursday, February 4th, 1:00 PM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/900399672?t=4h39m26s;
Attack;W;BearClaw Gaming;Ascent;Hamtori ZunDeZinx;GodDead;INPA;Jinx;C1ndeR;zunba;13:7;False;44:25;Friday, February 5th, 11:00 AM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/901689455?t=2h40m39s;
Defense;L;BearClaw Gaming;Bind;Decider;GodDead;INPA;Jinx;C1ndeR;zunba;5:13;False;35:31;Friday, February 5th, 11:00 AM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/901689455?t=2h40m39s;
Defense;L;Vision Strikers;Split;Vision Strikers;zunba;C1ndeR;GodDead;INPA;Jinx;6:13;False;38:58;Saturday, February 6th, 11:00 AM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/903092041?t=2h35m44s;
Attack;L;Vision Strikers;Bind;Hamtori ZunDeZinx;zunba;C1ndeR;GodDead;INPA;Jinx;6:13;False;39:53;Saturday, February 6th, 11:00 AM CET;Champions Tour Korea Stage 1: Challengers 1;https://www.twitch.tv/videos/903092041?t=2h35m44s;
Attack;W;Saviors;Ascent;Saviors;Jinx;C1ndeR;Esperanza;zunba;INPA;13:7;False;42:40;Tuesday, February 9th, 9:00 AM CET;Champions Tour Korea Stage 1: Challengers 2;url.net;
Defense;W;Saviors;Split;Saviors;Jinx;C1ndeR;Esperanza;zunba;INPA;13:8;False;46:34;Tuesday, February 9th, 9:00 AM CET;Champions Tour Korea Stage 1: Challengers 2;url.net;
Defense;L;NUTURN;Haven;Hamtori ZunDeZinx;zunba;Esperanza;C1ndeR;INPA;Jinx;6:13;False;37:31;Tuesday, February 9th, 12:00 PM CET;Champions Tour Korea Stage 1: Challengers 2;url.net;
Attack;L;NUTURN;Split;Hamtori ZunDeZinx;zunba;Esperanza;C1ndeR;INPA;Jinx;9:13;False;49:06;Tuesday, February 9th, 12:00 PM CET;Champions Tour Korea Stage 1: Challengers 2;url.net;
