starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;L;VAC Kimchi;Bind;T1 Korea;Sunday;Frosten;Esperanza;10X;R0K3T;6:13;False;-;Wednesday, August 12th, 12:30 PM CEST;Clan Masters;https://www.twitch.tv/videos/707867086?t=1h48m56s;
Attack;L;VAC Kimchi;Split;T1 Korea;Sunday;Frosten;Esperanza;10X;R0K3T;11:13;False;-;Wednesday, August 12th, 12:30 PM CEST;Clan Masters;https://www.twitch.tv/videos/707867086?t=2h40m26s;
Defense;W;Suning Gaming;Ascent;Suning Gaming;LoycesMonkey;TTTAYLOVER;Slaco;Esperanza;Kingsley;13:11;False;43:21;Friday, September 25th, 11:00 AM CEST;Douyu Bie Zhuang Cup Season 1;url.net;
Defense;L;Suning Gaming;Split;Suning Gaming;LoycesMonkey;TTTAYLOVER;Slaco;Esperanza;Kingsley;11:13;False;45:19;Friday, September 25th, 11:00 AM CEST;Douyu Bie Zhuang Cup Season 1;url.net;
Attack;W;Suning Gaming;Bind;Suning Gaming;LoycesMonkey;TTTAYLOVER;Slaco;Esperanza;Kingsley;13:10;False;45:12;Friday, September 25th, 11:00 AM CEST;Douyu Bie Zhuang Cup Season 1;url.net;
Attack;L;Royal Never Give Up;Split;T1 Korea;LoycesMonkey;TTTAYLOVER;Esperanza;Kingsley;Slaco;4:13;False;27:57;Friday, September 25th, 2:00 PM CEST;Douyu Bie Zhuang Cup Season 1;url.net;
Defense;L;Royal Never Give Up;Ascent;T1 Korea;LoycesMonkey;TTTAYLOVER;Esperanza;Kingsley;Slaco;6:13;False;31:13;Friday, September 25th, 2:00 PM CEST;Douyu Bie Zhuang Cup Season 1;url.net;
Attack;L;aNg DarkHorse;Haven;Decider;Anaks;Esperanza;R0K3T;Harry;10X;11:13;False;46:12;Tuesday, October 13th, 2:15 PM CEST;Clan Battle Act 2;url.net;
Defense;W;project_kr;Ascent;project_kr;10X;Anaks;Harry;Esperanza;R0K3T;13:1;False;27:39;Thursday, October 15th, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/770928977?t=0h4m49s;
Attack;W;project_kr;Ascent;project_kr;10X;Anaks;Harry;Esperanza;R0K3T;18:16;True;1:03:12;Thursday, October 15th, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/770928977?t=0h4m49s;
Defense;W;REJECT;Bind;T1 Korea;Anaks;Esperanza;R0K3T;Harry;10X;13:3;False;27:26;Friday, October 16th, 9:00 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/771887501?t=1h3m11s;
Attack;L;REJECT;Ascent;T1 Korea;Anaks;Esperanza;R0K3T;Harry;10X;10:13;False;46:37;Friday, October 16th, 9:00 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/771887501?t=1h3m11s;
Defense;W;REJECT;Haven;T1 Korea;Anaks;Esperanza;R0K3T;Harry;10X;13:6;False;32:10;Friday, October 16th, 9:00 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/771887501?t=1h3m11s;
Defense;W;ahq e-Sports Club;Bind;ahq e-Sports Club;Anaks;R0K3T;10X;Esperanza;Harry;13:8;False;37:22;Friday, October 16th, 11:45 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/771887501?t=3h25m4s;
Attack;L;ahq e-Sports Club;Ascent;ahq e-Sports Club;Anaks;R0K3T;10X;Esperanza;Harry;11:13;False;46:01;Friday, October 16th, 11:45 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/771887501?t=3h25m4s;
Defense;L;ahq e-Sports Club;Haven;ahq e-Sports Club;Anaks;R0K3T;10X;Esperanza;Harry;10:13;False;43:53;Friday, October 16th, 11:45 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/771887501?t=3h25m4s;
Attack;L;Cloud9 Korea;Haven;T1 Korea;R0K3T;10X;Esperanza;Anaks;Harry;9:13;False;44:16;Saturday, October 17th, 11:30 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/772962162?t=3h10m31s;
Defense;W;Cloud9 Korea;Split;T1 Korea;R0K3T;10X;Esperanza;Anaks;Harry;13:3;False;32:43;Saturday, October 17th, 11:30 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/772962162?t=3h10m31s;
Attack;W;Cloud9 Korea;Bind;T1 Korea;R0K3T;10X;Esperanza;Anaks;Harry;13:8;False;40:55;Saturday, October 17th, 11:30 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/772962162?t=3h10m31s;
Attack;W;Vision Strikers;Haven;T1 Korea;10X;Anaks;R0K3T;Harry;Esperanza;13:7;False;42:01;Sunday, October 18th, 11:55 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/774049452?t=3h25m58s;
Attack;W;Vision Strikers;Bind;T1 Korea;10X;Anaks;R0K3T;Harry;Esperanza;13:8;False;40:00;Sunday, October 18th, 11:55 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/774049452?t=3h25m58s;
Attack;L;Vision Strikers;Split;T1 Korea;10X;Anaks;R0K3T;Harry;Esperanza;6:13;False;40:42;Sunday, October 18th, 11:55 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/774049452?t=3h25m58s;
Defense;L;Vision Strikers;Ascent;T1 Korea;10X;Anaks;R0K3T;Harry;Esperanza;10:13;False;47:52;Sunday, October 18th, 11:55 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/774049452?t=3h25m58s;
Defense;L;Vision Strikers;Haven;Decider;10X;Anaks;R0K3T;Harry;Esperanza;7:13;False;-;Sunday, October 18th, 11:55 AM CEST;A.W. EXTREME MASTERS Asia Invitational;https://www.twitch.tv/videos/774049452?t=3h25m58s;
Defense;W;TUBEPLE Gaming;Bind;Decider;Anaks;R0K3T;10X;Esperanza;Harry;13:3;False;30:15;Tuesday, October 20th, 1:15 PM CEST;Clan Battle Act 2;url.net;
Defense;W;BE INFAMOUS;Haven;Decider;R0K3T;10X;Anaks;Harry;Esperanza;13:5;False;29:12;Tuesday, October 20th, 2:15 PM CEST;Clan Battle Act 2;url.net;
Defense;L;Vision Strikers;Haven;Decider;Harry;10X;Anaks;Esperanza;R0K3T;12:14;True;55:12;Wednesday, October 21st, 1:00 PM CEST;Clan Battle Act 2;https://www.twitch.tv/videos/777090465?t=1h35m48s;
Defense;L;Lunatic-Hai;Ascent;Lunatic-Hai;R0K3T;Anaks;Harry;10X;Esperanza;11:13;False;51:19;Thursday, October 22nd, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/778070968?t=0h16m7s;
Defense;W;Lunatic-Hai;Haven;Lunatic-Hai;R0K3T;Anaks;Harry;10X;Esperanza;13:11;False;52:46;Thursday, October 22nd, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/778070968?t=0h16m7s;
Attack;W;Lunatic-Hai;Bind;Lunatic-Hai;R0K3T;Anaks;Harry;10X;Esperanza;13:3;False;34:15;Thursday, October 22nd, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/778070968?t=0h16m7s;
Defense;W;Cloud9 Korea;Split;Cloud9 Korea;Anaks;Harry;R0K3T;10X;Esperanza;13:6;False;38:32;Friday, October 23rd, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/779076497?t=0h21m57s;
Attack;L;Cloud9 Korea;Haven;T1 Korea;Anaks;Harry;R0K3T;10X;Esperanza;9:13;False;46:00;Friday, October 23rd, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/779076497?t=0h21m57s;
Defense;L;Cloud9 Korea;Ascent;Cloud9 Korea;Anaks;Harry;R0K3T;10X;Esperanza;11:13;False;48:54;Friday, October 23rd, 10:00 AM CEST;APE TopClass Academy Tournament;https://www.twitch.tv/videos/779076497?t=0h21m57s;
Attack;L;Quantum Strikers;Haven;Decider;Harry;R0K3T;Esperanza;10X;Anaks;11:13;False;44:24;Tuesday, October 27th, 1:15 PM CET;Clan Battle Act 2;url.net;
Attack;W;Rover;Ascent;T1 Korea;10X;Harry;R0K3T;Esperanza;Anaks;13:6;False;37:50;Sunday, November 22nd, 11:40 AM CET;First Strike: Korea;https://www.twitch.tv/videos/811738421?t=3h2m59s;
Defense;W;Rover;Haven;Rover;10X;Harry;R0K3T;Esperanza;Anaks;13:9;False;41:34;Sunday, November 22nd, 11:40 AM CET;First Strike: Korea;https://www.twitch.tv/videos/811738421?t=3h2m59s;
Attack;L;aNg DarkHorse;Ascent;T1 Korea;R0K3T;Harry;Anaks;10X;Esperanza;9:13;False;43:10;Friday, December 4th, 1:00 PM CET;First Strike: Korea;https://www.twitch.tv/videos/825115120?t=5h4m19s;
Defense;W;aNg DarkHorse;Icebox;aNg DarkHorse;R0K3T;Harry;Anaks;10X;Esperanza;13:5;False;34:16;Friday, December 4th, 1:00 PM CET;First Strike: Korea;https://www.twitch.tv/videos/825115120?t=5h4m19s;
Attack;L;aNg DarkHorse;Ascent;T1 Korea;R0K3T;Harry;Anaks;10X;Esperanza;11:13;False;45:16;Friday, December 4th, 1:00 PM CET;First Strike: Korea;https://www.twitch.tv/videos/825115120?t=5h4m19s;
