starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;L;GMT Esports;Bind;GMT Esports;kENZ;mandjos1k;dips1;ALLIN;stanly;8:13;False;39:35;Thursday, April 1st, 5:00 PM CEST;Champions Tour CIS Stage 2: Challengers 1;url.net;
Attack;W;GMT Esports;Icebox;GMT Esports;kENZ;mandjos1k;dips1;ALLIN;stanly;13:11;False;44:52;Thursday, April 1st, 5:00 PM CEST;Champions Tour CIS Stage 2: Challengers 1;url.net;
Defense;L;GMT Esports;Haven;GMT Esports;kENZ;mandjos1k;dips1;ALLIN;stanly;8:13;False;38:17;Thursday, April 1st, 5:00 PM CEST;Champions Tour CIS Stage 2: Challengers 1;url.net;
Defense;W;ehehxd;Split;Decider;trace102k;ALLIN;Optimist;R4VE;Tian;13:8;False;39:35;Wednesday, June 9th, 7:35 PM CEST;Circuito de Elite - Round #1;url.net;
Defense;L;GMT Esports;Haven;Decider;R4VE;trace102k;Optimist;ALLIN;Tian;0:13;False;25:11;Wednesday, June 9th, 9:50 PM CEST;Circuito de Elite - Round #1;url.net;
Defense;L;One Breath Gaming;Split;Decider;trace102k;R4VE;Tian;Optimist;ALLIN;7:13;False;37:53;Wednesday, June 9th, 11:35 PM CEST;Circuito de Elite - Round #1;url.net;
Defense;L;Vengeance;Icebox;SMARACIS eSports;trace102k;R4VE;Tian;ALLIN;Optimist;3:13;False;32:25;Saturday, June 26th, 1:00 PM CEST;Moscow Cybersport Series #3;url.net;
Attack;L;Vengeance;Ascent;SMARACIS eSports;trace102k;R4VE;Tian;ALLIN;Optimist;10:13;False;45:24;Saturday, June 26th, 1:00 PM CEST;Moscow Cybersport Series #3;url.net;
Defense;W;One Breath Gaming;Breeze;SMARACIS eSports;Tian;Optimist;ALLIN;trace102k;R4VE;13:6;False;33:05;Wednesday, June 30th, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 1;url.net;
Defense;L;One Breath Gaming;Ascent;SMARACIS eSports;Tian;Optimist;ALLIN;trace102k;R4VE;8:13;False;39:41;Wednesday, June 30th, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 1;url.net;
Defense;L;One Breath Gaming;Icebox;SMARACIS eSports;Tian;Optimist;ALLIN;trace102k;R4VE;8:13;False;40:14;Wednesday, June 30th, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 1;url.net;
Defense;L;Team Singularity;Icebox;Team Singularity;Tian;Optimist;R4VE;trace102k;ALLIN;2:13;False;35:28;Friday, July 2nd, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 1;https://www.twitch.tv/videos/1074424119?t=0h48m29s;
Attack;L;Team Singularity;Split;SMARACIS eSports;Tian;Optimist;R4VE;trace102k;ALLIN;5:13;False;34:41;Friday, July 2nd, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 1;https://www.twitch.tv/videos/1074424119?t=0h48m29s;
Attack;W;AG;Icebox;AG;Tian;trace102k;Optimist;Edelweiss;ALLIN;13:4;False;35:11;Saturday, July 24th, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 2;https://www.twitch.tv/videos/1096659259?t=3951s;
Attack;L;AG;Ascent;AG;Tian;trace102k;Optimist;Edelweiss;ALLIN;9:13;False;43:50;Saturday, July 24th, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 2;https://www.twitch.tv/videos/1096659259?t=3951s;
Defense;L;AG;Haven;AG;Tian;trace102k;Optimist;Edelweiss;ALLIN;2:13;False;28:11;Saturday, July 24th, 5:00 PM CEST;Champions Tour CIS Stage 3: Challengers 2;https://www.twitch.tv/videos/1096659259?t=3951s;
Defense;L;Moscow Five jr;Haven;Moscow Five jr;crab1k;Tian;Optimist;ALLIN;Edelweiss;10:13;False;51:43;Wednesday, August 25th, 8:05 PM CEST;GLA Baku Summer Cup 2021;https://www.twitch.tv/videos/1129047642?t=3h28m56s;
Attack;L;Moscow Five jr;Split;Moscow Five jr;crab1k;Tian;Optimist;ALLIN;Edelweiss;9:13;False;50:57;Wednesday, August 25th, 8:05 PM CEST;GLA Baku Summer Cup 2021;https://www.twitch.tv/videos/1129047642?t=3h28m56s;
Defense;L;Aim.Attack;Ascent;SMARACIS eSports;crab1k;Optimist;Tian;Edelweiss;ALLIN;8:13;False;44:48;Friday, August 27th, 7:00 PM CEST;GLA Baku Summer Cup 2021;url.net;
Attack;L;Aim.Attack;Breeze;SMARACIS eSports;crab1k;Optimist;Tian;Edelweiss;ALLIN;8:13;False;38:02;Friday, August 27th, 7:00 PM CEST;GLA Baku Summer Cup 2021;url.net;
