starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;Royal;Bind;Royal;s0m;eeiu;xCeeD;daps;KOLER;13:4;False;28:04;Monday, October 26th, 10:00 PM CET;First Strike: North America;url.net;
Defense;W;Royal;Haven;Royal;s0m;eeiu;xCeeD;daps;KOLER;13:6;False;-;Monday, October 26th, 10:00 PM CET;First Strike: North America;url.net;
Defense;W;Kudos;Haven;Kudos;KOLER;eeiu;s0m;xCeeD;daps;13:10;False;38:55;Monday, October 26th, 11:30 PM CET;First Strike: North America;https://www.twitch.tv/videos/782768408?t=2h39m39s;
Attack;L;Kudos;Bind;Kudos;KOLER;eeiu;s0m;xCeeD;daps;11:13;False;45:50;Monday, October 26th, 11:30 PM CET;First Strike: North America;https://www.twitch.tv/videos/782768408?t=2h39m39s;
Defense;W;Kudos;Split;Kudos;KOLER;eeiu;s0m;xCeeD;daps;13:3;False;25:28;Monday, October 26th, 11:30 PM CET;First Strike: North America;https://www.twitch.tv/videos/782768408?t=2h39m39s;
Attack;L;Complexity;Split;NRG Esports;eeiu;s0m;KOLER;daps;xCeeD;11:13;False;44:56;Tuesday, October 27th, 10:00 PM CET;First Strike: North America;https://www.twitch.tv/videos/783783475?t=0h15m6s;
Defense;W;Complexity;Haven;NRG Esports;eeiu;s0m;KOLER;daps;xCeeD;13:5;False;30:23;Tuesday, October 27th, 10:00 PM CET;First Strike: North America;https://www.twitch.tv/videos/783783475?t=0h15m6s;
Attack;L;Complexity;Ascent;NRG Esports;eeiu;s0m;KOLER;daps;xCeeD;0:13;False;22:38;Tuesday, October 27th, 10:00 PM CET;First Strike: North America;https://www.twitch.tv/videos/783783475?t=0h15m6s;
Attack;W;Andbox;Haven;NRG Esports;KOLER;eeiu;s0m;effys;daps;13:11;False;49:58;Thursday, November 12th, 1:10 AM CET;First Strike: North America;https://www.twitch.tv/videos/799555039?t=3h48m1s;
Defense;L;Andbox;Ascent;NRG Esports;KOLER;eeiu;s0m;effys;daps;12:14;True;54:26;Thursday, November 12th, 1:10 AM CET;First Strike: North America;https://www.twitch.tv/videos/799555039?t=3h48m1s;
Defense;L;Andbox;Split;NRG Esports;KOLER;eeiu;s0m;effys;daps;7:13;False;40:03;Thursday, November 12th, 1:10 AM CET;First Strike: North America;https://www.twitch.tv/videos/799555039?t=3h48m1s;
Defense;L;SOR;Haven;NRG Esports;eeiu;s0m;KOLER;effys;daps;11:13;False;48:05;Saturday, November 14th, 1:10 AM CET;First Strike: North America;https://www.twitch.tv/videos/801793897?t=4h19m58s;
Attack;W;SOR;Bind;NRG Esports;eeiu;s0m;KOLER;effys;daps;14:12;True;49:52;Saturday, November 14th, 1:10 AM CET;First Strike: North America;https://www.twitch.tv/videos/801793897?t=4h19m58s;
Attack;W;SOR;Ascent;NRG Esports;eeiu;s0m;KOLER;effys;daps;13:11;False;47:59;Saturday, November 14th, 1:10 AM CET;First Strike: North America;https://www.twitch.tv/videos/801793897?t=4h19m58s;
Attack;W;Elevate;Bind;Elevate;KOLER;effys;daps;eeiu;s0m;13:6;False;36:43;Saturday, November 14th, 9:00 PM CET;First Strike: North America;https://www.twitch.tv/videos/803079750?t=0h30m30s;
Defense;W;Elevate;Split;Elevate;KOLER;effys;daps;eeiu;s0m;13:3;False;28:56;Saturday, November 14th, 9:00 PM CET;First Strike: North America;https://www.twitch.tv/videos/803079750?t=0h30m30s;
Attack;L;FaZe Clan;Bind;FaZe Clan;daps;KOLER;effys;s0m;eeiu;6:13;False;37:57;Sunday, November 15th, 12:00 AM CET;First Strike: North America;https://www.twitch.tv/videos/803116657?t=2h55m6s;
Defense;W;FaZe Clan;Haven;FaZe Clan;daps;KOLER;effys;s0m;eeiu;13:7;False;36:21;Sunday, November 15th, 12:00 AM CET;First Strike: North America;https://www.twitch.tv/videos/803116657?t=2h55m6s;
Defense;L;FaZe Clan;Ascent;FaZe Clan;daps;KOLER;effys;s0m;eeiu;3:13;False;32:34;Sunday, November 15th, 12:00 AM CET;First Strike: North America;https://www.twitch.tv/videos/803116657?t=2h55m6s;
Attack;W;beastcoast;Split;beastcoast;KOLER;s0m;daps;eeiu;effys;13:9;False;43:34;Sunday, November 15th, 2:50 AM CET;First Strike: North America;https://www.twitch.tv/videos/803116657?t=5h37m0s;
Defense;L;beastcoast;Haven;beastcoast;KOLER;s0m;daps;eeiu;effys;4:13;False;32:53;Sunday, November 15th, 2:50 AM CET;First Strike: North America;https://www.twitch.tv/videos/803116657?t=5h37m0s;
