starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;L;Absolute JUPITER;Bind;Decider;DEKATORA;Arthur;Skeeyy;baldel;Teruo;1:13;False;-;Saturday, June 20th, 10:55 AM CEST;RAGE Invitational;https://www.twitch.tv/videos/656130448?t=3h0m56s;
Attack;L;Sengoku Gaming;Bind;AVALON Gaming;Flame;KAGAWA;himajun;DEKATORA;Anker;11:13;False;47:43;Monday, September 7th, 12:00 PM CEST;A.W. EXTREME MASTERS Pro Invitational;https://www.twitch.tv/videos/733968278?t=0h39m57s;
Defense;L;Sengoku Gaming;Haven;Sengoku Gaming;Flame;KAGAWA;himajun;DEKATORA;Anker;8:13;False;42:12;Monday, September 7th, 12:00 PM CEST;A.W. EXTREME MASTERS Pro Invitational;https://www.twitch.tv/videos/733968278?t=0h39m57s;
Attack;W;Ark5;Haven;Ark5;himajun;KAGAWA;DEKATORA;Anker;Flame;13:2;False;30:29;Wednesday, September 9th, 8:00 AM CEST;A.W. EXTREME MASTERS Pro Invitational;url.net;
Defense;W;Ark5;Bind;Ark5;himajun;KAGAWA;DEKATORA;Anker;Flame;13:9;False;44:21;Wednesday, September 9th, 8:00 AM CEST;A.W. EXTREME MASTERS Pro Invitational;url.net;
Defense;L;FAV gaming;Ascent;AVALON Gaming;himajun;Flame;KAGAWA;DEKATORA;Anker;2:13;False;32:42;Thursday, September 10th, 8:00 AM CEST;A.W. EXTREME MASTERS Pro Invitational;url.net;
Defense;L;FAV gaming;Haven;AVALON Gaming;himajun;Flame;KAGAWA;DEKATORA;Anker;11:13;False;47:52;Thursday, September 10th, 8:00 AM CEST;A.W. EXTREME MASTERS Pro Invitational;url.net;
Defense;L;Nester;Ascent;Decider;LOB;Ran;xnfri;Anker;BlackWiz;0:13;False;26:26;Tuesday, December 8th, 11:00 AM CET;UTAGE Season 2;https://www.twitch.tv/videos/829828741?t=0h37m53s;
Defense;W;SCARZ;Icebox;Decider;Ran;BlackWiz;xnfri;LOB;Anker;13:2;False;26:35;Saturday, February 13th, 9:00 AM CET;Washu Cup #1;https://www.mildom.com/11697073;
Defense;W;CREST GAMING Zst;Split;Decider;BlackWiz;xnfri;Anker;LOB;Ran;13:4;False;29:45;Friday, February 19th, 9:00 AM CET;Champions Tour Japan Stage 1: Challengers 1;https://www.mildom.com/playback/12287123/12287123-1613716186;
