starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;Bencheados;Bind;Bencheados;raizen;feLiZnOJkE;D1E;debout;WKN;13:8;False;44:41;Monday, September 7th, 11:00 PM CEST;GGTech Invitational 2 LA-S;https://www.twitch.tv/videos/734432014?t=0h28m30s;
Defense;W;Bencheados;Split;Bencheados;raizen;feLiZnOJkE;D1E;debout;WKN;17:15;True;1:24:29;Monday, September 7th, 11:00 PM CEST;GGTech Invitational 2 LA-S;https://www.twitch.tv/videos/734432014?t=0h28m30s;
Defense;L;Estral Esports;Split;Furious Gaming;debout;raizen;feLiZnOJkE;D1E;WKN;2:13;False;28:05;Thursday, September 17th, 11:00 PM CEST;GGTech Invitational 2 LA-S;url.net;
Attack;L;Estral Esports;Bind;Furious Gaming;debout;raizen;feLiZnOJkE;D1E;WKN;14:16;True;1:00:31;Thursday, September 17th, 11:00 PM CEST;GGTech Invitational 2 LA-S;url.net;
Defense;L;Estral Esports;Haven;Furious Gaming;debout;raizen;feLiZnOJkE;D1E;WKN;4:13;False;31:40;Thursday, September 17th, 11:00 PM CEST;GGTech Invitational 2 LA-S;url.net;
Attack;W;FroztFire;Split;Decider;D1E;raizen;debout;WKN;feLiZnOJkE;13:8;False;34:12;Wednesday, September 23rd, 4:00 AM CEST;Sneaky Major;url.net;
Defense;W;Santiago Wanderers;Bind;Decider;raizen;debout;feLiZnOJkE;D1E;WKN;13:10;False;43:16;Wednesday, September 30th, 4:00 AM CEST;Sneaky Major;https://www.twitch.tv/videos/756123819?t=0h33m55s;
Defense;L;Santiago Wanderers;Bind;Furious Gaming;raizen;feLiZnOJkE;nahu;D1E;debout;7:13;False;40:55;Saturday, October 17th, 1:00 AM CEST;Sneaky Major;https://www.twitch.tv/videos/772560592?t=0h22m19s;
Attack;L;Santiago Wanderers;Ascent;Furious Gaming;raizen;feLiZnOJkE;nahu;D1E;debout;7:13;False;47:31;Saturday, October 17th, 1:00 AM CEST;Sneaky Major;https://www.twitch.tv/videos/772560592?t=0h22m19s;
Defense;L;Santiago Wanderers;Haven;Furious Gaming;raizen;feLiZnOJkE;nahu;D1E;debout;8:13;False;43:44;Saturday, October 17th, 1:00 AM CEST;Sneaky Major;https://www.twitch.tv/videos/772560592?t=0h22m19s;
