starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;thunderPEEK;Haven;Decider;mikigoalie;dere;nikoz;xazyy;sapph;13:8;False;40:22;Sunday, December 13th, 6:20 PM CET;Radiant Academy;https://www.twitch.tv/videos/836071295?t=1h48m9s;
Defense;L;Italian Hope;Haven;Italian Hope;dere;mikigoalie;xazyy;nikoz;sapph;9:13;False;40:45;Sunday, December 13th, 7:30 PM CET;Radiant Academy;https://www.twitch.tv/videos/836071295?t=2h53m17s;
Defense;L;Italian Hope;Bind;Swag Silicone;dere;mikigoalie;xazyy;nikoz;sapph;9:13;False;41:32;Sunday, December 13th, 7:30 PM CET;Radiant Academy;https://www.twitch.tv/videos/836071295?t=2h53m17s;
Defense;L;FNATIC;Icebox;Swag Silicone;sapph;nikoz;jeyti;dere;Felox;8:13;False;42:57;Tuesday, February 16th, 10:00 PM CET;Champions Tour Europe Stage 1: Challengers 2;url.net;
Attack;L;FNATIC;Haven;Swag Silicone;sapph;nikoz;jeyti;dere;Felox;6:13;False;36:41;Tuesday, February 16th, 10:00 PM CET;Champions Tour Europe Stage 1: Challengers 2;url.net;
Attack;W;unjobbed;Haven;Swag Silicone;Byron;nikoz;dere;sapph;darknesspho;14:12;True;47:17;Wednesday, July 21st, 6:00 PM CEST;Champions Tour Europe Stage 3: Challengers 2;url.net;
Defense;L;unjobbed;Ascent;Swag Silicone;Byron;nikoz;dere;sapph;darknesspho;8:13;False;42:52;Wednesday, July 21st, 6:00 PM CEST;Champions Tour Europe Stage 3: Challengers 2;url.net;
Attack;L;unjobbed;Icebox;Swag Silicone;Byron;nikoz;dere;sapph;darknesspho;5:13;False;31:32;Wednesday, July 21st, 6:00 PM CEST;Champions Tour Europe Stage 3: Challengers 2;url.net;
