starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;L;Kanga Esports;Split;Decider;niiveK;stockz;MirzAA;Orbit;elemeNt;6:13;False;34:44;Sunday, September 20th, 6:00 AM CEST;Rise of Valour;url.net;
Defense;L;Mindfreak;Bind;Decider;Orbit;MirzAA;niiveK;elemeNt;stockz;11:13;False;51:35;Sunday, September 20th, 7:00 AM CEST;Rise of Valour;url.net;
Defense;W;McTeam;Haven;McTeam;niiveK;MirzAA;Lantz;elemeNt;stockz;13:6;False;30:14;Monday, February 22nd, 11:00 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/923953805?t=2h55m54s;
Attack;W;McTeam;Bind;McTeam;niiveK;MirzAA;Lantz;elemeNt;stockz;13:4;False;29:34;Monday, February 22nd, 11:00 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/923953805?t=2h55m54s;
Defense;L;Shidiots;Ascent;Shidiots;Exxy;niiveK;elemeNt;Lantz;MirzAA;6:13;False;51:35;Thursday, February 25th, 9:00 AM CET;Oceania Tour: Stage 01;https://www.twitch.tv/videos/927639581?t=00h26m08s;
Attack;W;Shidiots;Bind;Shidiots;Exxy;niiveK;elemeNt;Lantz;MirzAA;13:5;False;39:54;Thursday, February 25th, 9:00 AM CET;Oceania Tour: Stage 01;https://www.twitch.tv/videos/927639581?t=00h26m08s;
Defense;L;Shidiots;Split;Shidiots;Exxy;niiveK;elemeNt;Lantz;MirzAA;6:13;False;42:19;Thursday, February 25th, 9:00 AM CET;Oceania Tour: Stage 01;https://www.twitch.tv/videos/927639581?t=00h26m08s;
Defense;L;Kanga Esports;Bind;Tilted;niiveK;Lantz;stockz;MirzAA;Exxy;11:13;False;46:25;Monday, March 1st, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/932756696?t=0h15m30s;
Attack;W;Kanga Esports;Haven;Tilted;niiveK;Lantz;stockz;MirzAA;Exxy;13:7;False;41:34;Monday, March 1st, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/932756696?t=0h15m30s;
Defense;L;Kanga Esports;Ascent;Tilted;niiveK;Lantz;stockz;MirzAA;Exxy;16:18;True;1:00:55;Monday, March 1st, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/932756696?t=0h15m30s;
Attack;W;AGG;Ascent;Tilted;niiveK;elemeNt;MirzAA;Exxy;Lantz;13:8;False;39:12;Monday, March 8th, 11:10 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/941560141?t=0h17m10s;
Defense;L;AGG;Icebox;Tilted;niiveK;elemeNt;MirzAA;Exxy;Lantz;9:13;False;33:06;Monday, March 8th, 11:10 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/941560141?t=0h17m10s;
Attack;W;AGG;Bind;Tilted;niiveK;elemeNt;MirzAA;Exxy;Lantz;13:7;False;37:01;Monday, March 8th, 11:10 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/941560141?t=0h17m10s;
Attack;W;Paradox Esports;Bind;Tilted;MirzAA;elemeNt;baraQ;niiveK;stockz;13:8;False;41:48;Tuesday, March 16th, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/951261370?t=0h17m28s;
Defense;L;Paradox Esports;Haven;Paradox Esports;MirzAA;elemeNt;baraQ;niiveK;Exxy;4:13;False;41:06;Tuesday, March 16th, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/951261370?t=0h17m28s;
