starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;GBP Esports;Bind;Decider;xfaded;choosie;Realist;crasykid;Ditches;14:12;True;58:28;Saturday, February 27th, 8:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Defense;L;SE ATLAS;Split;Decider;Ditches;xfaded;choosie;Realist;crasykid;9:13;False;47:01;Saturday, February 27th, 9:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Defense;W;Fulcrum Esports Catalyst;Split;Decider;xfaded;choosie;crasykid;Realist;Ditches;13:6;False;38:39;Sunday, February 28th, 8:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Defense;L;The First Order;Ascent;Decider;xfaded;Realist;crasykid;choosie;Ditches;10:13;False;42:47;Sunday, February 28th, 9:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Attack;L;Fulcrum Esports Catalyst;Haven;Decider;Breadpan;dummy;Realist;Tauri;eugeneS;14:16;True;1:00:08;Sunday, April 11th, 11:00 AM CEST;Champions Tour Philippines Stage 2: Challengers 2;url.net;
Attack;W;GBP Esports;Bind;Decider;Realist;dummy;eugeneS;Tauri;Breadpan;13:7;False;42:33;Sunday, April 11th, 1:00 PM CEST;Champions Tour Philippines Stage 2: Challengers 2;url.net;
Defense;L;6045Pirates;Icebox;Vendetta;Breadpan;Realist;Tauri;eugeneS;dummy;9:13;False;42:16;Friday, April 23rd, 8:00 AM CEST;Champions Tour Philippines Stage 2: Challengers 3;https://www.twitch.tv/videos/997646873?t=0h50m12s;
Defense;L;6045Pirates;Bind;6045Pirates;Breadpan;Realist;Tauri;eugeneS;dummy;4:13;False;31:19;Friday, April 23rd, 8:00 AM CEST;Champions Tour Philippines Stage 2: Challengers 3;https://www.twitch.tv/videos/997646873?t=0h50m12s;
