starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;L;swieca mix;Ascent;Ballista;qxv;baddyG;Buld;MORFAN;KEREME;10:13;False;42:48;Saturday, January 30th, 2:00 PM CET;Beloud Cup #1;https://www.twitch.tv/videos/893953323?t=0h13m31s;
Defense;W;swieca mix;Bind;Ballista;qxv;baddyG;Buld;MORFAN;KEREME;13:5;False;32:31;Saturday, January 30th, 2:00 PM CET;Beloud Cup #1;https://www.twitch.tv/videos/893953323?t=0h13m31s;
Defense;W;swieca mix;Split;Ballista;qxv;baddyG;Buld;MORFAN;KEREME;13:10;False;46:35;Saturday, January 30th, 2:00 PM CET;Beloud Cup #1;https://www.twitch.tv/videos/893953323?t=0h13m31s;
Attack;L;ciszej;Split;Ballista;KEREME;baddyG;qxv;MORFAN;Buld;11:13;False;48:50;Saturday, January 30th, 7:15 PM CET;Beloud Cup #1;https://www.twitch.tv/videos/893953323?t=5h20m29s;
Attack;L;ciszej;Ascent;Ballista;KEREME;baddyG;qxv;MORFAN;Buld;6:13;False;38:19;Saturday, January 30th, 7:15 PM CET;Beloud Cup #1;https://www.twitch.tv/videos/893953323?t=5h20m29s;
Attack;W;Ignite;Bind;Ignite;baddyG;Buld;qxv;MORFAN;KEREME;13:8;False;38:53;Wednesday, March 3rd, 6:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;url.net;
Defense;L;Ignite;Haven;Ignite;baddyG;Buld;qxv;MORFAN;KEREME;13:15;True;54:39;Wednesday, March 3rd, 6:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;url.net;
Defense;W;Ignite;Split;Ignite;baddyG;Buld;qxv;MORFAN;KEREME;13:7;False;40:37;Wednesday, March 3rd, 6:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;url.net;
Attack;W;HSDIRR;Bind;Ballista;baddyG;MORFAN;Buld;qxv;KEREME;13:4;False;32:26;Wednesday, March 3rd, 9:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;url.net;
Attack;W;HSDIRR;Haven;Ballista;baddyG;MORFAN;Buld;qxv;KEREME;13:7;False;34:38;Wednesday, March 3rd, 9:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;url.net;
Attack;W;HONK;Haven;Ballista;qxv;Buld;baddyG;MORFAN;KEREME;13:5;False;35:46;Friday, March 5th, 6:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;https://www.twitch.tv/videos/937905144?t=01h02m35s;
Defense;W;HONK;Split;HONK;qxv;Buld;baddyG;MORFAN;KEREME;13:6;False;36:06;Friday, March 5th, 6:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;https://www.twitch.tv/videos/937905144?t=01h02m35s;
Defense;W;FNATIC;Haven;Ballista;baddyG;MORFAN;qxv;Buld;KEREME;13:8;False;36:09;Sunday, March 7th, 5:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;https://www.twitch.tv/videos/940565874?t=1h3m45s;
Attack;W;FNATIC;Bind;FNATIC;baddyG;MORFAN;qxv;Buld;KEREME;14:12;True;47:24;Sunday, March 7th, 5:00 PM CET;Champions Tour Europe Stage 1: Challengers 3;https://www.twitch.tv/videos/940565874?t=1h3m45s;
Attack;L;Team Heretics;Bind;Ballista;baddyG;qxv;Buld;MORFAN;KEREME;10:13;False;46:03;Friday, March 12th, 5:00 PM CET;Champions Tour Europe Stage 1: Masters;https://www.twitch.tv/videos/946485542?t=1h1m14s;
Attack;L;Team Heretics;Haven;Team Heretics;baddyG;qxv;Buld;MORFAN;KEREME;12:14;True;47:34;Friday, March 12th, 5:00 PM CET;Champions Tour Europe Stage 1: Masters;https://www.twitch.tv/videos/946485542?t=1h1m14s;
