starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;G2G Esport;Ascent;G2G Esport;Buld;Plaski;MORFAN;Ayke;JotKa;13:6;False;38:02;Sunday, September 20th, 6:00 PM CEST;GLX Elite Series;https://www.twitch.tv/videos/746870822?t=2h11m47s;
Defense;L;G2G Esport;Bind;G2G Esport;Buld;Plaski;MORFAN;Ayke;JotKa;9:13;False;41:01;Sunday, September 20th, 6:00 PM CEST;GLX Elite Series;https://www.twitch.tv/videos/746870822?t=2h11m47s;
Defense;L;G2G Esport;Split;G2G Esport;Buld;Plaski;MORFAN;Ayke;JotKa;10:13;False;38:59;Sunday, September 20th, 6:00 PM CEST;GLX Elite Series;https://www.twitch.tv/videos/746870822?t=2h11m47s;
Defense;L;BBL Esports;Ascent;Decider;Ayke;Plaski;MORFAN;JotKa;Buld;14:16;True;48:57;Wednesday, October 7th, 4:00 PM CEST;GLX Elite Series;https://www.twitch.tv/videos/763227865?t=0h22m12s;
Defense;L;Lunaris;Ascent;Decider;Ayke;MORFAN;Plaski;Buld;JotKa;4:13;False;31:11;Wednesday, October 7th, 5:00 PM CEST;GLX Elite Series;url.net;
Defense;L;flawless;Bind;flawless;Buld;Plaski;MORFAN;JotKa;Ayke;6:13;False;36:51;Tuesday, October 13th, 6:00 PM CEST;Valorant Challenge 2;url.net;
Attack;W;flawless;Haven;Decider;Buld;Plaski;MORFAN;JotKa;Ayke;13:9;False;42:12;Tuesday, October 13th, 6:00 PM CEST;Valorant Challenge 2;url.net;
Defense;W;Nihil;Ascent;Nihil;Buld;Ayke;Plaski;JotKa;MORFAN;14:12;True;47:41;Tuesday, October 13th, 8:00 PM CEST;Valorant Challenge 2;url.net;
Attack;W;Nihil;Haven;Nihil;Buld;Ayke;Plaski;JotKa;MORFAN;13:9;False;37:14;Tuesday, October 13th, 8:00 PM CEST;Valorant Challenge 2;url.net;
Defense;W;Forsaken;Haven;Naura;Buld;JotKa;Plaski;MORFAN;Ayke;13:6;False;45:59;Wednesday, October 14th, 7:30 PM CEST;Polish Esport Cup 2020;https://www.twitch.tv/videos/770150542?t=2h22m19s;
Attack;W;Forsaken;Bind;Naura;Buld;JotKa;Plaski;MORFAN;Ayke;13:4;False;26:06;Wednesday, October 14th, 7:30 PM CEST;Polish Esport Cup 2020;https://www.twitch.tv/videos/770150542?t=2h22m19s;
Defense;L;SKADE;Bind;SKADE;Buld;MORFAN;JotKa;Plaski;Ayke;8:13;False;-;Thursday, October 15th, 8:00 PM CEST;Valorant Challenge 2;url.net;
Attack;L;SKADE;Ascent;SKADE;Buld;MORFAN;JotKa;Plaski;Ayke;4:13;False;30:49;Thursday, October 15th, 8:00 PM CEST;Valorant Challenge 2;url.net;
Attack;L;Dambis;Bind;Naura;Ayke;MORFAN;Buld;Plaski;JotKa;8:13;False;40:09;Saturday, October 17th, 5:00 PM CEST;Polish Esport Cup 2020;https://www.twitch.tv/videos/773232236?t=00h00m01s;
Defense;L;Dambis;Ascent;Naura;Ayke;MORFAN;Buld;Plaski;JotKa;6:13;False;36:19;Saturday, October 17th, 5:00 PM CEST;Polish Esport Cup 2020;https://www.twitch.tv/videos/773232236?t=00h00m01s;
Attack;L;Oxygen Esports;Ascent;Oxygen Esports;MORFAN;Buld;Ayke;Plaski;JotKa;9:13;False;42:57;Saturday, October 17th, 7:00 PM CEST;Valorant Challenge 2;url.net;
Defense;L;Oxygen Esports;Bind;Oxygen Esports;MORFAN;Buld;Ayke;Plaski;JotKa;9:13;False;37:31;Saturday, October 17th, 7:00 PM CEST;Valorant Challenge 2;url.net;
