starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;eRa Eternity;Haven;Decider;flainzz;NANZIN;patochovsk;NikkoLAN;FLG1;13:1;False;26:49;Thursday, November 5th, 1:00 AM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/792149649?t=1h1m12s;
Attack;W;Liberty;Bind;Liberty;NikkoLAN;patochovsk;flainzz;FLG1;NANZIN;14:12;True;58:45;Friday, November 6th, 2:00 AM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/793060556?t=2h22m36s;
Defense;W;Liberty;Haven;Liberty;NikkoLAN;patochovsk;flainzz;FLG1;NANZIN;13:7;False;43:39;Friday, November 6th, 2:00 AM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/793060556?t=2h22m36s;
Attack;L;Mix;Haven;Mix;patochovsk;flainzz;NANZIN;NikkoLAN;FLG1;14:16;True;58:29;Friday, November 6th, 10:00 PM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/794182143?t=0h17m54s;
Defense;W;Mix;Split;Mix;patochovsk;flainzz;NANZIN;NikkoLAN;FLG1;13:7;False;38:33;Friday, November 6th, 10:00 PM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/794182143?t=0h17m54s;
Attack;W;Mix;Bind;Mix;patochovsk;flainzz;NANZIN;NikkoLAN;FLG1;13:8;False;43:35;Friday, November 6th, 10:00 PM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/794182143?t=0h17m54s;
Defense;L;Mix;Icebox;Mix;patochovsk;flainzz;NANZIN;NikkoLAN;FLG1;11:13;False;56:17;Friday, November 6th, 10:00 PM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/794182143?t=0h17m54s;
Defense;W;Mix;Ascent;Decider;patochovsk;flainzz;NANZIN;NikkoLAN;FLG1;14:12;True;54:52;Friday, November 6th, 10:00 PM CET;VALORÃO Cup - Invitational;https://www.twitch.tv/videos/794182143?t=0h17m54s;
Attack;W;DETONA Gaming;Bind;Decider;patochovsk;NikkoLAN;flainzz;NANZIN;FLG1;13:3;False;27:45;Wednesday, November 18th, 12:00 AM CET;AORUS League BR;https://www.twitch.tv/videos/806608376?t=0h19m48s;
Defense;L;tiobarão;Ascent;Decider;patochovsk;NANZIN;flainzz;NikkoLAN;FLG1;11:13;False;1:02:59;Wednesday, November 18th, 2:10 AM CET;AORUS League BR;https://www.twitch.tv/videos/806608376?t=2h25m57s;
