starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;FAKEZIN;Bind;FAKEZIN;v1nny;xand;pANcada;frz;akemy;13:8;False;52:50;Sunday, September 13th, 11:00 PM CEST;Rivals Contenders;https://www.twitch.tv/videos/740270077?t=0h26m37s;
Attack;W;FAKEZIN;Ascent;FAKEZIN;v1nny;xand;pANcada;frz;akemy;13:10;False;47:54;Sunday, September 13th, 11:00 PM CEST;Rivals Contenders;https://www.twitch.tv/videos/740270077?t=0h26m37s;
Attack;W;FAKEZIN;Haven;FAKEZIN;v1nny;xand;pANcada;frz;akemy;13:5;False;35:41;Sunday, September 13th, 11:00 PM CEST;Rivals Contenders;https://www.twitch.tv/videos/740270077?t=0h26m37s;
Defense;W;Falkol eSports;Bind;Falkol eSports;pANcada;xand;frz;v1nny;akemy;13:9;False;43:04;Saturday, September 19th, 1:00 AM CEST;OnFire Cup;url.net;
Attack;W;Falkol eSports;Haven;Falkol eSports;pANcada;xand;frz;v1nny;akemy;13:3;False;26:19;Saturday, September 19th, 1:00 AM CEST;OnFire Cup;url.net;
Defense;L;Team oNe;Bind;Team oNe;xand;pANcada;frz;v1nny;akemy;6:13;False;36:58;Sunday, September 20th, 1:15 AM CEST;OnFire Cup;https://www.twitch.tv/videos/746183839?t=3h0m27s;
Attack;W;Team oNe;Ascent;B4 Esports;xand;pANcada;frz;v1nny;akemy;13:6;False;37:06;Sunday, September 20th, 1:15 AM CEST;OnFire Cup;https://www.twitch.tv/videos/746183839?t=3h0m27s;
Attack;L;Team oNe;Haven;Team oNe;xand;pANcada;frz;v1nny;akemy;10:13;False;42:28;Sunday, September 20th, 1:15 AM CEST;OnFire Cup;https://www.twitch.tv/videos/746183839?t=3h0m27s;
Defense;L;Gamelanders Blue;Haven;B4 Esports;frz;xand;v1nny;pANcada;akemy;8:13;False;40:44;Saturday, September 26th, 7:50 PM CEST;EVOlution Open - Brazil;https://www.twitch.tv/videos/752724358?t=1h45m39s;
Defense;L;Gamelanders Blue;Split;Gamelanders Blue;frz;xand;v1nny;pANcada;akemy;10:13;False;49:55;Saturday, September 26th, 7:50 PM CEST;EVOlution Open - Brazil;https://www.twitch.tv/videos/752724358?t=1h45m39s;
