starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;L;Alterfox Esports;Bind;Alterfox Esports;shadow;Nartzie;Maaatrix;Rexus;k0bra;11:13;False;50:58;Sunday, November 8th, 7:15 PM CET;First Strike: MENA;url.net;
Defense;W;Alterfox Esports;Ascent;Alterfox Esports;shadow;Nartzie;Maaatrix;Rexus;k0bra;14:12;True;56:10;Sunday, November 8th, 7:15 PM CET;First Strike: MENA;url.net;
Defense;W;Alterfox Esports;Ascent;Alterfox Esports;shadow;Nartzie;Maaatrix;Rexus;k0bra;13:6;False;42:43;Sunday, November 8th, 7:15 PM CET;First Strike: MENA;url.net;
Defense;W;Fox Gaming;Bind;Team Majesty;shadow;Rexus;Maaatrix;Nartzie;k0bra;13:10;False;51:39;Wednesday, November 11th, 7:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/799256168?t=2h37m16s;
Attack;L;Fox Gaming;Haven;Team Majesty;shadow;Rexus;Maaatrix;Nartzie;k0bra;4:13;False;32:42;Wednesday, November 11th, 7:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/799256168?t=2h37m16s;
Defense;L;Fox Gaming;Ascent;Team Majesty;shadow;Rexus;Maaatrix;Nartzie;k0bra;10:13;False;53:30;Wednesday, November 11th, 7:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/799256168?t=2h37m16s;
Attack;W;Alterfox Esports;Bind;Team Majesty;Rexus;k0bra;Maaatrix;shadow;Nartzie;13:4;False;37:54;Sunday, November 22nd, 7:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/812012475?t=2h40m37s;
Defense;W;Alterfox Esports;Ascent;Alterfox Esports;Rexus;k0bra;Maaatrix;shadow;Nartzie;13:7;False;41:05;Sunday, November 22nd, 7:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/812012475?t=2h40m37s;
Attack;L;Fox Gaming;TBD;Team Majesty;Maaatrix;Rexus;shadow;k0bra;Nartzie;0:0;False;-;Monday, November 23rd, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/813060624?t=0h45m35s;
Attack;L;Fox Gaming;Bind;Team Majesty;Maaatrix;Rexus;shadow;k0bra;Nartzie;11:13;False;52:57;Monday, November 23rd, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/813060624?t=0h45m35s;
Defense;W;Fox Gaming;Haven;Team Majesty;Maaatrix;Rexus;shadow;k0bra;Nartzie;13:10;False;48:38;Monday, November 23rd, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/813060624?t=0h45m35s;
Attack;W;Fox Gaming;Ascent;Team Majesty;Maaatrix;Rexus;shadow;k0bra;Nartzie;13:9;False;53:17;Monday, November 23rd, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/813060624?t=0h45m35s;
Defense;L;Fox Gaming;Split;Decider;Maaatrix;Rexus;shadow;k0bra;Nartzie;11:13;False;48:23;Monday, November 23rd, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/813060624?t=0h45m35s;
Defense;L;Fox Gaming;Haven;Team Majesty;Rexus;k0bra;Nartzie;shadow;Maaatrix;8:13;False;43:59;Friday, December 4th, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/825343904?t=0h47m12s;
Attack;L;Fox Gaming;Ascent;Team Majesty;Rexus;k0bra;Nartzie;shadow;Maaatrix;6:13;False;38:17;Friday, December 4th, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/825343904?t=0h47m12s;
Defense;W;Fox Gaming;Bind;Team Majesty;Rexus;k0bra;Nartzie;shadow;Maaatrix;13:6;False;39:54;Friday, December 4th, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/825343904?t=0h47m12s;
Attack;L;Fox Gaming;Split;Team Majesty;Rexus;k0bra;Nartzie;shadow;Maaatrix;6:13;False;33:15;Friday, December 4th, 5:00 PM CET;First Strike: MENA;https://www.twitch.tv/videos/825343904?t=0h47m12s;
Attack;L;Fox Gaming;Bind;Fox Gaming;Nartzie;shadow;Maaatrix;Rexus;k0bra;4:13;False;50:21;Friday, February 26th, 6:00 PM CET;RawaxVLR Championship;url.net;
Defense;W;Fox Gaming;Ascent;Fox Gaming;Nartzie;shadow;Maaatrix;Rexus;k0bra;13:2;False;31:52;Friday, February 26th, 6:00 PM CET;RawaxVLR Championship;url.net;
Attack;W;Fox Gaming;Haven;Fox Gaming;Nartzie;shadow;Maaatrix;Rexus;k0bra;13:4;False;37:57;Friday, February 26th, 6:00 PM CET;RawaxVLR Championship;url.net;
