starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;nolpenki;Haven;Decider;nieSoW;Taimou;JESMUND;matti;N1KOLA;13:12;True;-;Tuesday, June 23rd, 5:00 PM CEST;Wave Esports Invitational;url.net;
Defense;W;Prodigy;Bind;Decider;nieSoW;Taimou;JESMUND;matti;N1KOLA;13:7;False;-;Tuesday, June 23rd, 6:05 PM CEST;Wave Esports Invitational;url.net;
Defense;L;Valorando;Haven;Decider;JESMUND;nieSoW;matti;Taimou;N1KOLA;11:13;False;-;Tuesday, June 23rd, 7:00 PM CEST;Wave Esports Invitational;url.net;
Defense;L;RATVI;Haven;RATVI;JESMUND;nieSoW;N1KOLA;Taimou;matti;9:13;False;-;Tuesday, June 23rd, 8:40 PM CEST;Wave Esports Invitational;https://www.twitch.tv/videos/659149732?t=3h49m34s;
Attack;W;RATVI;Bind;RATVI;JESMUND;nieSoW;N1KOLA;Taimou;matti;13:7;False;-;Tuesday, June 23rd, 8:40 PM CEST;Wave Esports Invitational;https://www.twitch.tv/videos/659149732?t=3h49m34s;
Defense;L;RATVI;Split;RATVI;JESMUND;nieSoW;N1KOLA;Taimou;matti;12:13;True;-;Tuesday, June 23rd, 8:40 PM CEST;Wave Esports Invitational;https://www.twitch.tv/videos/659149732?t=3h49m34s;
Attack;W;GameAgents;Haven;Decider;nieSoW;Taimou;ocelot;Rain;matti;13:8;False;-;Monday, June 29th, 5:00 PM CEST;Rise of Titans;https://www.twitch.tv/videos/664985086?t=0h5m1s;
Attack;W;InetGamer;Bind;Decider;ocelot;Taimou;nieSoW;Rain;matti;13:9;False;-;Monday, June 29th, 6:30 PM CEST;Rise of Titans;https://www.twitch.tv/videos/664985086?t=1h24m6s;
Defense;L;need more DM;Haven;Mattistack;nieSoW;ocelot;Rain;Taimou;matti;8:13;False;-;Monday, June 29th, 7:30 PM CEST;Rise of Titans;https://www.twitch.tv/videos/664976561?t=2h43m40s;
Attack;L;need more DM;Bind;Mattistack;nieSoW;ocelot;Rain;Taimou;matti;5:13;False;-;Monday, June 29th, 7:30 PM CEST;Rise of Titans;https://www.twitch.tv/videos/664976561?t=2h43m40s;
Attack;L;nolpenki;Haven;nolpenki;nieSoW;Fasthandy;Taimou;JESMUND;matti;11:13;False;-;Friday, July 3rd, 6:00 PM CEST;Trovo Challenge Europe;https://www.twitch.tv/videos/668886625?t=0h21m14s;
Defense;L;nolpenki;Split;nolpenki;nieSoW;Fasthandy;Taimou;JESMUND;matti;6:13;False;-;Friday, July 3rd, 6:00 PM CEST;Trovo Challenge Europe;https://www.twitch.tv/videos/668886625?t=0h21m14s;
Attack;L;PartyParrots;Split;Decider;RECIDENT;ponkt;nieSoW;Mickebwoy;Rain;11:13;False;-;Sunday, July 5th, None;Vitality European Open;url.net;
