starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;L;Oasis Gaming;Ascent;The First Order;coco;Tr1X;marky;kurtesy;zerv;11:13;False;58:25;Friday, February 19th, 10:30 AM CET;Champions Tour Philippines Stage 1: Challengers 2;https://www.twitch.tv/videos/919918133?t=4h38m21s;
Defense;L;Oasis Gaming;Split;Oasis Gaming;coco;Tr1X;marky;kurtesy;zerv;7:13;False;37:29;Friday, February 19th, 10:30 AM CET;Champions Tour Philippines Stage 1: Challengers 2;https://www.twitch.tv/videos/919918133?t=4h38m21s;
Defense;W;AYO GameOn Esports;Bind;Decider;Tr1X;marky;kurtesy;zerv;coco;13:10;False;44:33;Saturday, February 27th, 8:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Attack;L;Org Not Found;Split;Decider;marky;Tr1X;kurtesy;coco;zerv;9:13;False;46:54;Saturday, February 27th, 9:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Defense;W;MOTV;Split;Decider;kurtesy;zerv;coco;Tr1X;marky;13:3;False;32:53;Sunday, February 28th, 8:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Attack;W;Vendetta;Ascent;Decider;marky;Tr1X;coco;zerv;kurtesy;13:10;False;42:47;Sunday, February 28th, 9:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Defense;W;Infinite Esports;Icebox;Decider;kurtesy;Tr1X;marky;coco;zerv;13:5;False;37:53;Thursday, March 4th, 6:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;url.net;
Attack;W;SE ATLAS;Icebox;The First Order;marky;zerv;kurtesy;Tr1X;coco;14:12;True;1:04:44;Friday, March 5th, 7:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/937541150?t=1h18m47s;
Defense;W;SE ATLAS;Ascent;SE ATLAS;marky;zerv;kurtesy;Tr1X;coco;13:5;False;35:22;Friday, March 5th, 7:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/937541150?t=1h18m47s;
Attack;W;Oasis Gaming;Ascent;Oasis Gaming;Tr1X;coco;zerv;kurtesy;marky;13:5;False;45:37;Saturday, March 6th, 9:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/938871767?t=3h14m17s;
Defense;L;Oasis Gaming;Split;Oasis Gaming;Tr1X;coco;zerv;kurtesy;marky;10:13;False;54:32;Saturday, March 6th, 9:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/938871767?t=3h14m17s;
Attack;W;Oasis Gaming;Haven;Oasis Gaming;Tr1X;coco;zerv;kurtesy;marky;13:3;False;28:32;Saturday, March 6th, 9:00 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/938871767?t=3h14m17s;
Attack;W;ArkAngel;Icebox;The First Order;Tr1X;kurtesy;coco;zerv;marky;13:5;False;42:00;Sunday, March 7th, 9:30 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/940298550?t=1h16m2s;
Defense;L;ArkAngel;Split;ArkAngel;Tr1X;kurtesy;coco;zerv;marky;13:15;True;54:37;Sunday, March 7th, 9:30 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/940298550?t=1h16m2s;
Attack;L;ArkAngel;Ascent;The First Order;Tr1X;kurtesy;coco;zerv;marky;5:13;False;37:15;Sunday, March 7th, 9:30 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/940298550?t=1h16m2s;
Attack;L;ArkAngel;Haven;ArkAngel;Tr1X;kurtesy;coco;zerv;marky;4:13;False;33:24;Sunday, March 7th, 9:30 AM CET;Champions Tour Philippines Stage 1: Challengers 3;https://www.twitch.tv/videos/940298550?t=1h16m2s;
Attack;W;AD Infinitum MORPHEUS;Icebox;Decider;marky;coco;Tr1X;kurtesy;zerv;13:4;False;33:24;Saturday, April 10th, 9:00 AM CEST;Champions Tour Philippines Stage 2: Challengers 2;url.net;
Attack;L;Sunsparks;Ascent;Decider;Tr1X;coco;kurtesy;zerv;marky;6:13;False;41:10;Saturday, April 10th, 10:00 AM CEST;Champions Tour Philippines Stage 2: Challengers 2;url.net;
