starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;L;Global Esports;Split;Global Esports;SSSami;Ace;fancy9;Hatecrew;zoloCRAZY;8:13;False;41:18;Monday, September 28th, 4:15 PM CEST;The Esports Club Challenger Series 2020;https://www.youtube.com/watch?v=cQFAsOb5eug;
Attack;L;Global Esports;Ascent;Global Esports;SSSami;Ace;fancy9;Hatecrew;zoloCRAZY;4:13;False;34:28;Monday, September 28th, 4:15 PM CEST;The Esports Club Challenger Series 2020;https://www.youtube.com/watch?v=cQFAsOb5eug;
Defense;L;Team Tamilas;Haven;Team Tamilas;Hatecrew;fancy9;SSSami;Ace;zoloCRAZY;11:13;False;59:16;Wednesday, September 30th, 4:30 PM CEST;The Esports Club Challenger Series 2020;https://www.youtube.com/watch?v=OaSijGinTc4;
Attack;W;Team Tamilas;Split;Team Tamilas;Hatecrew;fancy9;SSSami;Ace;zoloCRAZY;13:9;False;40:59;Wednesday, September 30th, 4:30 PM CEST;The Esports Club Challenger Series 2020;https://www.youtube.com/watch?v=OaSijGinTc4;
Attack;W;Team Tamilas;Ascent;Team Tamilas;Hatecrew;fancy9;SSSami;Ace;zoloCRAZY;15:13;True;56:32;Wednesday, September 30th, 4:30 PM CEST;The Esports Club Challenger Series 2020;https://www.youtube.com/watch?v=OaSijGinTc4;
Attack;L;Team Tamilas;Ascent;Team Tamilas;zoloCRAZY;Ace;Hatecrew;M1SYL;fancy9;8:13;False;50:48;Sunday, November 1st, 7:30 AM CET;The Esports Club Challenger Series 2020;https://www.youtube.com/watch?v=9CMdgzxpgx0;
Defense;L;Team Tamilas;Haven;Team Tamilas;zoloCRAZY;Ace;Hatecrew;M1SYL;fancy9;10:13;False;42:44;Sunday, November 1st, 7:30 AM CET;The Esports Club Challenger Series 2020;https://www.youtube.com/watch?v=9CMdgzxpgx0;
Attack;L;Velocity Gaming;Breeze;Velocity Gaming;Hermione;M1SYL;Kyojin;fancy9;Lunatic;3:13;False;27:00;Friday, August 20th, 10:30 AM CEST;Valorant Conquerors Championship;url.net;
Attack;L;Velocity Gaming;Bind;Exceeli Esports;Hermione;M1SYL;Kyojin;fancy9;Lunatic;8:13;False;44:06;Friday, August 20th, 10:30 AM CEST;Valorant Conquerors Championship;url.net;
Attack;W;Crash Landin on You;Haven;Crash Landin on You;M1SYL;Hatecrew;Hermione;Kyojin;Lunatic;13:5;False;35:31;Saturday, August 21st, 10:30 AM CEST;Valorant Conquerors Championship;url.net;
Attack;W;Crash Landin on You;Bind;Crash Landin on You;M1SYL;Hatecrew;Hermione;Kyojin;Lunatic;13:10;False;55:16;Saturday, August 21st, 10:30 AM CEST;Valorant Conquerors Championship;url.net;
Defense;L;Velocity Gaming;Haven;Exceeli Esports;Hermione;M1SYL;Kyojin;Hatecrew;fancy9;14:16;True;1:02:08;Sunday, August 22nd, 12:15 PM CEST;Valorant Conquerors Championship;url.net;
Attack;L;Velocity Gaming;Icebox;Exceeli Esports;Hermione;M1SYL;Kyojin;Hatecrew;fancy9;9:13;False;46:42;Sunday, August 22nd, 12:15 PM CEST;Valorant Conquerors Championship;url.net;
