starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;Somnium Esports;Ascent;Decider;blood;hzm;hulio2ru;RayK47;Monas;13:7;False;39:36;Sunday, January 31st, 10:30 AM CET;Champions Tour Indonesia Stage 1: Challengers 1;url.net;
Defense;W;ex-Reckless Lads;Haven;ex-Reckless Lads;RayK47;hzm;hulio2ru;blood;Monas;13:7;False;42:37;Friday, February 5th, 2:40 PM CET;Champions Tour Indonesia Stage 1: Challengers 1;https://youtu.be/gQU47uAyzzU?t=22187;
Attack;W;ex-Reckless Lads;Icebox;Seniman Grooming;RayK47;hzm;hulio2ru;blood;Monas;13:4;False;39:19;Friday, February 5th, 2:40 PM CET;Champions Tour Indonesia Stage 1: Challengers 1;https://youtu.be/gQU47uAyzzU?t=22187;
Defense;L;BOOM Esports;Split;BOOM Esports;hzm;blood;RayK47;Monas;hulio2ru;9:13;False;41:13;Saturday, February 6th, 12:00 PM CET;Champions Tour Indonesia Stage 1: Challengers 1;https://youtu.be/ZYLhWMZnYRE?t=17782;
Attack;L;BOOM Esports;Haven;BOOM Esports;hzm;blood;RayK47;Monas;hulio2ru;4:13;False;36:56;Saturday, February 6th, 12:00 PM CET;Champions Tour Indonesia Stage 1: Challengers 1;https://youtu.be/ZYLhWMZnYRE?t=17782;
Defense;L;Alter Ego;Bind;Seniman Grooming;Monas;hzm;RayK47;blood;hulio2ru;6:13;False;42:15;Friday, February 26th, 7:30 AM CET;Champions Tour Indonesia Stage 1: Challengers 2;https://youtu.be/jbKL_0-7Oi4?t=4000;
Attack;L;Alter Ego;Icebox;Alter Ego;Monas;hzm;RayK47;blood;hulio2ru;9:13;False;44:01;Friday, February 26th, 7:30 AM CET;Champions Tour Indonesia Stage 1: Challengers 2;https://youtu.be/jbKL_0-7Oi4?t=4000;
Defense;W;BYE;Split;Decider;RayK47;blood;hzm;hulio2ru;Monas;13:5;False;32:29;Saturday, March 6th, 12:50 PM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Attack;W;GOLDEN5;Split;Seniman Grooming;Monas;hzm;RayK47;blood;hulio2ru;13:9;False;48:31;Sunday, March 7th, 11:10 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Defense;W;GOLDEN5;Haven;Seniman Grooming;Monas;hzm;RayK47;blood;hulio2ru;13:6;False;37:42;Sunday, March 7th, 11:10 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Attack;L;ONIC G;Bind;Seniman Grooming;hzm;RayK47;hulio2ru;blood;Monas;6:13;False;43:50;Friday, March 12th, 7:30 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Defense;L;ONIC G;Split;ONIC G;hzm;RayK47;hulio2ru;blood;Monas;6:13;False;38:11;Friday, March 12th, 7:30 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Defense;W;XcN Gaming;Icebox;XcN Gaming;hzm;blood;hulio2ru;Moji;RayK47;15:13;True;1:03:36;Monday, March 15th, 10:30 AM CET;AMD Valorant Adrenalin Invitational;url.net;
Attack;L;XcN Gaming;Haven;Seniman Grooming;hzm;blood;hulio2ru;Moji;RayK47;10:13;False;43:42;Monday, March 15th, 10:30 AM CET;AMD Valorant Adrenalin Invitational;url.net;
Defense;L;XcN Gaming;Split;Seniman Grooming;hzm;blood;hulio2ru;Moji;RayK47;13:15;True;53:56;Monday, March 15th, 10:30 AM CET;AMD Valorant Adrenalin Invitational;url.net;
Defense;L;Alter Ego;Ascent;Seniman Grooming;Moji;blood;RayK47;hzm;hulio2ru;7:13;False;40:21;Tuesday, March 16th, 7:00 AM CET;AMD Valorant Adrenalin Invitational;url.net;
Attack;L;Alter Ego;Bind;Seniman Grooming;Moji;blood;RayK47;hzm;hulio2ru;4:13;False;34:05;Tuesday, March 16th, 7:00 AM CET;AMD Valorant Adrenalin Invitational;url.net;
