starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;Coquinha 2L;Haven;Decider;fra;rst;bld;duken;cogu;13:9;False;-;Friday, June 12th, 11:00 PM CEST;Copa Rakin #1;url.net;
Attack;L;Cage Triggered;Ascent;Decider;fra;bld;cogu;rst;duken;10:13;False;-;Sunday, June 14th, 3:00 AM CEST;Copa Rakin #1;url.net;
Attack;L;Vincit Gaming;Haven;Decider;cogu;pava;Liko;mch;bld;5:13;False;-;Saturday, July 18th, 11:00 PM CEST;Gamers Club Ultimate;https://www.twitch.tv/videos/683685823?t=0h53m44s;
Defense;L;Team oNe;Haven;Decider;bld;pava;Liko;mch;cogu;4:13;False;-;Sunday, July 19th, 2:00 AM CEST;Gamers Club Ultimate;https://www.twitch.tv/videos/683685823?t=3h45m36s;
Defense;L;TERROR.NET;Split;Falkol eSports;cogu;bld;Khalil;mch;pava;3:13;False;-;Sunday, July 26th, 8:45 PM CEST;Valorant Zone Invitational;url.net;
Attack;W;TERROR.NET;Bind;Falkol eSports;cogu;bld;Khalil;mch;pava;15:13;True;-;Sunday, July 26th, 8:45 PM CEST;Valorant Zone Invitational;url.net;
Defense;L;TERROR.NET;Haven;Falkol eSports;cogu;bld;Khalil;mch;pava;8:13;False;-;Sunday, July 26th, 8:45 PM CEST;Valorant Zone Invitational;url.net;
Attack;W;FazTeuHype;Split;Decider;pava;bld;Liko;cogu;mch;13:10;False;-;Thursday, July 30th, 12:00 AM CEST;GLL Orbital Strike Cup;url.net;
Defense;W;Galaxy;Bind;Decider;mch;bld;cogu;Liko;pava;13:3;False;-;Thursday, July 30th, 1:20 AM CEST;GLL Orbital Strike Cup;url.net;
Defense;L;Les Farmers;Ascent;Falkol eSports;Liko;pava;mch;cogu;bld;8:13;False;-;Wednesday, August 5th, 3:00 AM CEST;GLL Orbital Strike Cup;url.net;
Attack;W;Les Farmers;Bind;Falkol eSports;Liko;pava;mch;cogu;bld;13:10;False;-;Wednesday, August 5th, 3:00 AM CEST;GLL Orbital Strike Cup;url.net;
Defense;W;Les Farmers;Split;Falkol eSports;Liko;pava;mch;cogu;bld;13:9;False;-;Wednesday, August 5th, 3:00 AM CEST;GLL Orbital Strike Cup;url.net;
Defense;W;FAKEZIN;Ascent;Falkol eSports;cogu;pava;bld;Liko;mch;15:13;True;59:26;Thursday, August 6th, 1:00 AM CEST;GLL Orbital Strike Cup;url.net;
Attack;W;FAKEZIN;Bind;Falkol eSports;cogu;pava;bld;Liko;mch;14:12;True;57:53;Thursday, August 6th, 1:00 AM CEST;GLL Orbital Strike Cup;url.net;
Attack;W;no org;Haven;Decider;cogu;bezn1;bld;mch;pava;13:9;False;-;Saturday, August 15th, 1:00 AM CEST;Rivals Contenders;https://www.twitch.tv/videos/710461872?t=0h20m20s;
Defense;W;Imposto é Roubo;Bind;Decider;cogu;pava;bezn1;mch;bld;13:3;False;-;Saturday, August 15th, 2:15 AM CEST;Rivals Contenders;https://www.twitch.tv/videos/710461872?t=1h30m24s;
