starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;L;DfuseTeam;Bind;Invicta Gaming;LifT;Ave;Magni;FriX;KoNuS;9:13;False;42:55;Tuesday, February 16th, 10:00 PM CET;Champions Tour Europe Stage 1: Challengers 2;url.net;
Attack;L;DfuseTeam;Haven;Invicta Gaming;LifT;Ave;Magni;FriX;KoNuS;3:13;False;26:15;Tuesday, February 16th, 10:00 PM CET;Champions Tour Europe Stage 1: Challengers 2;url.net;
Attack;W;Team Sampi;Split;Team Sampi;adm1k;UNFAKE;xuss;maniek;krytyq;13:2;False;29:36;Saturday, April 17th, 8:05 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/990906775?t=2h30m6s;
Attack;L;Team Sampi;Icebox;Team Sampi;adm1k;UNFAKE;xuss;maniek;krytyq;19:21;True;1:18:32;Saturday, April 17th, 8:05 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/990906775?t=2h30m6s;
Attack;L;Team Sampi;Ascent;Team Sampi;adm1k;UNFAKE;xuss;maniek;krytyq;6:13;False;33:50;Saturday, April 17th, 8:05 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/990906775?t=2h30m6s;
Defense;W;Nexus Gaming;Bind;Invicta Gaming;UNFAKE;maniek;krytyq;xuss;adm1k;13:8;False;34:43;Sunday, April 25th, 6:00 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1000504089?t=0h29m43s;
Attack;W;Nexus Gaming;Haven;Invicta Gaming;UNFAKE;maniek;krytyq;xuss;adm1k;13:11;False;46:34;Sunday, April 25th, 6:00 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1000504089?t=0h29m43s;
Attack;L;PACT;Haven;Invicta Gaming;krytyq;xuss;adm1k;UNFAKE;maniek;5:13;False;35:39;Saturday, May 8th, 8:20 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1015614913?t=2h26m29s;
Attack;W;PACT;Ascent;Invicta Gaming;krytyq;xuss;adm1k;UNFAKE;maniek;14:12;True;48:53;Saturday, May 8th, 8:20 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1015614913?t=2h26m29s;
Defense;L;PACT;Bind;Invicta Gaming;krytyq;xuss;adm1k;UNFAKE;maniek;10:13;False;49:09;Saturday, May 8th, 8:20 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1015614913?t=2h26m29s;
Attack;L;Illuminar Gaming;Haven;Illuminar Gaming;Magni;GuteK;Wolly;LifT;FriX;2:13;False;23:48;Saturday, May 15th, 9:00 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1023516945?t=4h26m21s;
Defense;L;Illuminar Gaming;Ascent;Illuminar Gaming;Magni;GuteK;Wolly;LifT;FriX;12:14;True;54:28;Saturday, May 15th, 9:00 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1023516945?t=4h26m21s;
Defense;L;AVEZ Esport;Ascent;AVEZ Esport;GuteK;LifT;FriX;Wolly;Magni;7:13;False;36:33;Thursday, May 20th, 6:00 PM CEST;PLE.GG Valorant Nations Circuit;url.net;
Attack;W;AVEZ Esport;Haven;AVEZ Esport;GuteK;LifT;FriX;Wolly;Magni;13:6;False;34:41;Thursday, May 20th, 6:00 PM CEST;PLE.GG Valorant Nations Circuit;url.net;
Defense;L;AVEZ Esport;Bind;AVEZ Esport;GuteK;LifT;FriX;Wolly;Magni;10:13;False;46:27;Thursday, May 20th, 6:00 PM CEST;PLE.GG Valorant Nations Circuit;url.net;
Defense;L;eSuba;Icebox;Invicta Gaming;FriX;Magni;LifT;Wolly;GuteK;9:13;False;44:31;Sunday, May 23rd, 9:30 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1032641135?t=3h56m6s;
Attack;L;eSuba;Haven;Invicta Gaming;FriX;Magni;LifT;Wolly;GuteK;4:13;False;34:49;Sunday, May 23rd, 9:30 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1032641135?t=3h56m6s;
Attack;L;Team Sampi;Haven;Invicta Gaming;DXtR;LifT;Wolly;Magni;plasteR;9:13;False;48:48;Friday, June 4th, 9:00 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1045585407?t=3h52m27s;
Defense;L;Team Sampi;Bind;Invicta Gaming;DXtR;LifT;Wolly;Magni;plasteR;7:13;False;44:46;Friday, June 4th, 9:00 PM CEST;PLE.GG Valorant Nations Circuit;https://www.twitch.tv/videos/1045585407?t=3h52m27s;
