starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;HOMELESS;Bind;HOMELESS;tsack;goffe;ec1s;Aron;M4CHINA;13:7;False;36:14;Sunday, April 11th, 6:00 PM CEST;Champions Tour Europe Stage 2: Challengers 2;url.net;
Attack;L;HOMELESS;Ascent;HOMELESS;tsack;goffe;ec1s;Aron;M4CHINA;4:13;False;32:48;Sunday, April 11th, 6:00 PM CEST;Champions Tour Europe Stage 2: Challengers 2;url.net;
Defense;W;HOMELESS;Split;HOMELESS;tsack;goffe;ec1s;Aron;M4CHINA;13:10;False;53:19;Sunday, April 11th, 6:00 PM CEST;Champions Tour Europe Stage 2: Challengers 2;url.net;
Defense;L;Team Heretics;Haven;Team Heretics;ec1s;goffe;Aron;tsack;M4CHINA;10:13;False;42:01;Sunday, April 11th, 9:00 PM CEST;Champions Tour Europe Stage 2: Challengers 2;url.net;
Attack;L;Team Heretics;Split;Benchwarmers;ec1s;goffe;Aron;tsack;M4CHINA;4:13;False;29:48;Sunday, April 11th, 9:00 PM CEST;Champions Tour Europe Stage 2: Challengers 2;url.net;
Attack;W;Resonate;Ascent;Decider;c4Lypso;ALEKSANDAR;shinobi;stellar;sharky;13:5;False;34:04;Tuesday, July 20th, 12:00 AM CEST;Nerd Street Gamers Summer Championship - Open 12;url.net;
Defense;L;Carpe Noctem;Bind;Carpe Noctem;shinobi;sharky;stellar;c4Lypso;ALEKSANDAR;12:14;True;50:26;Tuesday, July 20th, 3:00 AM CEST;Nerd Street Gamers Summer Championship - Open 12;url.net;
Attack;W;Carpe Noctem;Ascent;Carpe Noctem;shinobi;sharky;stellar;c4Lypso;ALEKSANDAR;13:4;False;30:10;Tuesday, July 20th, 3:00 AM CEST;Nerd Street Gamers Summer Championship - Open 12;url.net;
Attack;L;Carpe Noctem;Haven;Carpe Noctem;shinobi;sharky;stellar;c4Lypso;ALEKSANDAR;11:13;False;46:28;Tuesday, July 20th, 3:00 AM CEST;Nerd Street Gamers Summer Championship - Open 12;url.net;
Defense;L;BASILISK;Haven;Decider;c4Lypso;stellar;sym;sharky;shinobi;5:13;False;33:11;Monday, July 26th, 10:00 PM CEST;Nerd Street Gamers Summer Championship - July Qualifier;url.net;
Attack;W;BASILISK;Split;Benchwarmers;shinobi;c4Lypso;stellar;sym;sharky;13:5;False;36:23;Tuesday, July 27th, 1:05 AM CEST;Nerd Street Gamers Summer Championship - July Qualifier;url.net;
Defense;L;BASILISK;Haven;Benchwarmers;shinobi;c4Lypso;stellar;sym;sharky;13:15;True;1:02:52;Tuesday, July 27th, 1:05 AM CEST;Nerd Street Gamers Summer Championship - July Qualifier;url.net;
Defense;L;BASILISK;Icebox;Benchwarmers;shinobi;c4Lypso;stellar;sym;sharky;5:13;False;34:26;Tuesday, July 27th, 1:05 AM CEST;Nerd Street Gamers Summer Championship - July Qualifier;url.net;
