starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;XcN Gaming;Ascent;ONIC G;ValdyN;Risu;Sleepy;RIZKYMD;severiNe;13:4;False;39:25;Wednesday, December 2nd, 9:00 AM CET;First Strike: Indonesia;url.net;
Defense;L;XcN Gaming;Bind;ONIC G;ValdyN;Risu;Sleepy;RIZKYMD;severiNe;12:14;True;49:42;Wednesday, December 2nd, 9:00 AM CET;First Strike: Indonesia;url.net;
Attack;W;XcN Gaming;Bind;ONIC G;ValdyN;Risu;Sleepy;RIZKYMD;severiNe;13:9;False;49:39;Wednesday, December 2nd, 9:00 AM CET;First Strike: Indonesia;url.net;
Defense;L;Alter Ego;Ascent;Alter Ego;severiNe;Risu;ValdyN;Sleepy;RIZKYMD;4:13;False;34:47;Thursday, December 3rd, 12:45 PM CET;First Strike: Indonesia;https://youtu.be/uTs799fwpN0?t=13780;
Attack;L;Alter Ego;Bind;Alter Ego;severiNe;Risu;ValdyN;Sleepy;RIZKYMD;11:13;False;44:53;Thursday, December 3rd, 12:45 PM CET;First Strike: Indonesia;https://youtu.be/uTs799fwpN0?t=13780;
Attack;L;NXL LIGAGAME;Ascent;ONIC G;Monyet;RIZKYMD;ValdyN;severiNe;Risu;6:13;False;33:53;Friday, January 8th, 7:00 AM CET;Easter Egg Invitational;url.net;
Defense;L;NXL LIGAGAME;Haven;ONIC G;Monyet;RIZKYMD;ValdyN;severiNe;Risu;9:13;False;32:54;Friday, January 8th, 7:00 AM CET;Easter Egg Invitational;url.net;
Defense;W;Somnium Esports;Ascent;Decider;Monyet;severiNe;RIZKYMD;Risu;ValdyN;13:8;False;32:45;Friday, January 8th, 9:00 AM CET;Easter Egg Invitational;url.net;
Defense;L;Alter Ego;Ascent;Decider;Risu;Monyet;RIZKYMD;severiNe;ValdyN;7:13;False;33:56;Friday, January 8th, 1:30 PM CET;Easter Egg Invitational;url.net;
Defense;L;ex-Reckless Lads;Bind;Decider;Shiro;heyNF;severiNe;Rapheleen;RIZKYMD;11:13;False;50:09;Sunday, February 21st, 11:20 AM CET;Champions Tour Indonesia Stage 1: Challengers 2;url.net;
Defense;W;Bigetron Arctic;Haven;Bigetron Arctic;Rapheleen;Shiro;severiNe;RIZKYMD;heyNF;13:8;False;48:48;Sunday, March 7th, 8:00 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Attack;W;Bigetron Arctic;Split;Bigetron Arctic;Rapheleen;Shiro;severiNe;RIZKYMD;heyNF;13:9;False;44:27;Sunday, March 7th, 8:00 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Defense;W;Seniman Grooming;Bind;Seniman Grooming;Shiro;Rapheleen;RIZKYMD;heyNF;severiNe;13:6;False;43:50;Friday, March 12th, 7:30 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
Attack;W;Seniman Grooming;Split;ONIC G;Shiro;Rapheleen;RIZKYMD;heyNF;severiNe;13:6;False;38:11;Friday, March 12th, 7:30 AM CET;Champions Tour Indonesia Stage 1: Challengers 3;url.net;
