starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;L;Mod-Z;Ascent;OtherSide;sociablEE;jeyj7y;p0wa77;Rosé;canturk;8:13;False;39:38;Friday, November 6th, 3:00 PM CET;First Strike: Turkey;url.net;
Attack;W;Mod-Z;Bind;OtherSide;sociablEE;jeyj7y;p0wa77;Rosé;canturk;13:10;False;46:59;Friday, November 6th, 3:00 PM CET;First Strike: Turkey;url.net;
Attack;L;Mod-Z;Split;OtherSide;sociablEE;jeyj7y;p0wa77;Rosé;canturk;5:13;False;34:17;Friday, November 6th, 3:00 PM CET;First Strike: Turkey;url.net;
Defense;W;Helios Gaming;Icebox;Decider;p0wa77;Jlerst;jeyj7y;sociablEE;Ephialtes;13:8;False;35:47;Friday, December 11th, 7:00 PM CET;JD Cup;url.net;
Attack;W;İstanbul Wildcats;Icebox;Decider;MerSa;p0wa77;Ephialtes;jeyj7y;Jlerst;13:11;False;44:03;Tuesday, December 15th, 6:00 PM CET;Elite Invitational;https://www.twitch.tv/videos/838246000?t=1h38m19s;
Attack;L;FUT Esports;Ascent;Decider;p0wa77;Ephialtes;MerSa;Jlerst;jeyj7y;7:13;False;35:58;Tuesday, December 15th, 7:05 PM CET;Elite Invitational;https://www.twitch.tv/videos/838246000?t=2h43m43s;
Attack;W;İstanbul Wildcats;Bind;İstanbul Wildcats;Jlerst;p0wa77;MerSa;jeyj7y;Ephialtes;16:14;True;56:52;Tuesday, December 15th, 8:00 PM CET;Elite Invitational;https://www.twitch.tv/videos/838246000?t=3h40m1s;
Defense;L;İstanbul Wildcats;Ascent;İstanbul Wildcats;Jlerst;p0wa77;MerSa;jeyj7y;Ephialtes;8:13;False;39:49;Tuesday, December 15th, 8:00 PM CET;Elite Invitational;https://www.twitch.tv/videos/838246000?t=3h40m1s;
Defense;L;İstanbul Wildcats;Split;İstanbul Wildcats;Jlerst;p0wa77;MerSa;jeyj7y;Ephialtes;8:13;False;39:46;Tuesday, December 15th, 8:00 PM CET;Elite Invitational;https://www.twitch.tv/videos/838246000?t=3h40m1s;
Defense;W;PffxD;Ascent;OtherSide;erenOS;jeyj7y;Jlerst;Ephialtes;p0wa77;13:10;False;47:34;Thursday, December 17th, 5:00 PM CET;JD Cup;https://www.twitch.tv/videos/840531937?t=0h44m0s;
