starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;Toh 'n' Friends;Split;Decider;Niko47A;alicpond;Sou;MERjie;Jrcyy;13:5;False;33:42;Saturday, April 10th, 10:00 AM CEST;Champions Tour Thailand Stage 2: Challengers 2;url.net;
Attack;L;Thailand Attitude;Bind;Decider;alicpond;MERjie;Niko47A;Jrcyy;Sou;3:13;False;29:14;Sunday, April 11th, 7:00 AM CEST;Champions Tour Thailand Stage 2: Challengers 2;url.net;
Defense;L;Foxy Araikordai;Split;Decider;Sou;Jrcyy;MERjie;Niko47A;alicpond;6:13;False;37:56;Sunday, April 11th, 8:00 AM CEST;Champions Tour Thailand Stage 2: Challengers 2;url.net;
Attack;L;Sharper Esport;Bind;JG.JIANG;MERjie;Niko47A;Jrcyy;alicpond;Sou;6:13;False;32:46;Friday, April 23rd, 2:00 PM CEST;Champions Tour Thailand Stage 2: Challengers 2;url.net;
Defense;L;Sharper Esport;Split;JG.JIANG;MERjie;Niko47A;Jrcyy;alicpond;Sou;4:13;False;29:34;Friday, April 23rd, 2:00 PM CEST;Champions Tour Thailand Stage 2: Challengers 2;url.net;
Defense;L;Aricat Esport Family;Ascent;JG.JIANG;MERjie;Sou;Niko47A;alicpond;Jrcyy;8:13;False;41:49;Monday, June 14th, 4:00 PM CEST;MSI Beat up Tournament;url.net;
Attack;L;Aricat Esport Family;Haven;JG.JIANG;MERjie;Sou;Niko47A;alicpond;Jrcyy;8:13;False;41:04;Monday, June 14th, 4:00 PM CEST;MSI Beat up Tournament;url.net;
Attack;W;Aricat Esport Family;Icebox;Aricat Esport Family;Jrcyy;alicpond;Niko47A;Sou;MERjie;13:11;False;49:06;Wednesday, June 23rd, 4:00 PM CEST;GARMIN Thailand Valorant Tournament;url.net;
Defense;L;Aricat Esport Family;Ascent;Aricat Esport Family;Jrcyy;alicpond;Niko47A;Sou;MERjie;7:13;False;40:06;Wednesday, June 23rd, 4:00 PM CEST;GARMIN Thailand Valorant Tournament;url.net;
Attack;L;Aricat Esport Family;Split;Aricat Esport Family;Jrcyy;alicpond;Niko47A;Sou;MERjie;10:13;False;41:12;Wednesday, June 23rd, 4:00 PM CEST;GARMIN Thailand Valorant Tournament;url.net;
