starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;ex-Ravens Esports Club;Bind;unsigned;neph;Maru;dFx;m1sfit;tul1p;13:4;False;32:07;Saturday, October 10th, 1:00 PM CEST;epic31 Online;url.net;
Attack;W;ex-Ravens Esports Club;Split;unsigned;neph;Maru;dFx;m1sfit;tul1p;14:12;True;55:50;Saturday, October 10th, 1:00 PM CEST;epic31 Online;url.net;
Attack;L;SUMN FC;Bind;unsigned;neph;tul1p;m1sfit;dFx;Maru;4:13;False;31:51;Saturday, October 10th, 4:20 PM CEST;epic31 Online;https://www.twitch.tv/videos/766138379?t=3h37m57s;
Defense;L;SUMN FC;Haven;unsigned;neph;tul1p;m1sfit;dFx;Maru;7:13;False;39:05;Saturday, October 10th, 4:20 PM CEST;epic31 Online;https://www.twitch.tv/videos/766138379?t=3h37m57s;
Defense;W;Finest;Bind;Finest;neph;Maru;dFx;m1sfit;tul1p;13:9;False;45:11;Sunday, October 11th, 11:00 AM CEST;epic31 Online;url.net;
Attack;W;Finest;Ascent;Finest;neph;Maru;dFx;m1sfit;tul1p;13:7;False;38:55;Sunday, October 11th, 11:00 AM CEST;epic31 Online;url.net;
Defense;L;Purple Cobras;Bind;Purple Cobras;neph;m1sfit;Maru;dFx;tul1p;10:13;False;47:11;Sunday, October 11th, 2:00 PM CEST;epic31 Online;https://www.twitch.tv/videos/767139229?t=3h11m43s;
Attack;W;Purple Cobras;Ascent;Purple Cobras;neph;m1sfit;Maru;dFx;tul1p;13:3;False;30:11;Sunday, October 11th, 2:00 PM CEST;epic31 Online;https://www.twitch.tv/videos/767139229?t=3h11m43s;
Defense;L;Purple Cobras;Split;Purple Cobras;neph;m1sfit;Maru;dFx;tul1p;7:13;False;36:20;Sunday, October 11th, 2:00 PM CEST;epic31 Online;https://www.twitch.tv/videos/767139229?t=3h11m43s;
Attack;W;UCAM Esports Club;Split;Decider;neph;m1sfit;dFx;Maru;ozzy;13:11;False;46:41;Friday, October 16th, 6:00 PM CEST;NGL Open Cup;url.net;
