starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;Lankräm;Bind;iPon Esport;TRuve;specimen;Lana;Kwixy;szimpli;13:7;False;40:07;Saturday, August 22nd, 6:45 PM CEST;24cyber ORCs Cup Weekly;https://youtu.be/_efPWVbSDYo;
Defense;L;Lankräm;Haven;iPon Esport;TRuve;specimen;Lana;Kwixy;szimpli;11:13;False;45:51;Saturday, August 22nd, 6:45 PM CEST;24cyber ORCs Cup Weekly;https://youtu.be/_efPWVbSDYo?t=223;
Attack;L;Lankräm;Split;iPon Esport;TRuve;specimen;Lana;Kwixy;szimpli;4:13;False;33:31;Saturday, August 22nd, 6:45 PM CEST;24cyber ORCs Cup Weekly;https://youtu.be/_efPWVbSDYo?t=2735;
Defense;L;Project SW;Bind;Decider;MONSTEERR;TRuve;Lana;specimen;Kwixy;8:13;False;38:09;Saturday, October 3rd, 3:00 PM CEST;Valorant Contenders Cup;url.net;
Attack;W;ex-Giants Gaming;Haven;Decider;Kwixy;TRuve;specimen;MONSTEERR;Lana;13:4;False;30:12;Saturday, October 3rd, 4:00 PM CEST;Valorant Contenders Cup;url.net;
Defense;W;DPE;Split;Decider;specimen;MONSTEERR;Lana;TRuve;Kwixy;13:11;False;48:51;Saturday, October 3rd, 5:20 PM CEST;Valorant Contenders Cup;url.net;
Attack;L;AoeXe;Haven;Decider;TRuve;specimen;Kwixy;MONSTEERR;Lana;7:13;False;38:17;Saturday, October 3rd, 6:25 PM CEST;Valorant Contenders Cup;url.net;
Defense;L;Gambit Esports;Ascent;Gambit Esports;Kwixy;TRuve;ikke;specimen;Lana;4:13;False;30:54;Sunday, October 4th, 2:20 PM CEST;Nicecactus Summer Trophy #2;url.net;
Attack;L;Gambit Esports;Bind;Gambit Esports;Kwixy;TRuve;ikke;specimen;Lana;11:13;False;45:43;Sunday, October 4th, 2:20 PM CEST;Nicecactus Summer Trophy #2;url.net;
Attack;L;MJAOMODE;Split;Decider;specimen;Lana;Kwixy;szimpli;TRuve;11:13;False;53:04;Monday, October 19th, 7:15 PM CEST;NGL Open Cup;url.net;
Attack;L;Mik0nsDisciple;Ascent;Decider;ikke;Lana;szimpli;specimen;Kwixy;2:13;False;26:31;Tuesday, November 17th, 5:00 PM CET;First Strike: Europe;url.net;
Attack;W;GodVibes;Split;Decider;szimpli;specimen;ikke;Kwixy;Lana;13:7;False;36:26;Thursday, November 19th, 5:00 PM CET;First Strike: Europe;url.net;
