starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;Team draken;Haven;Team draken;Mixwell;CREA;Fit1nho;Davidp;Orb;13:11;False;-;Friday, June 19th, 3:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=1h42m6s;
Defense;L;Team draken;Bind;Team draken;Mixwell;CREA;Fit1nho;Davidp;Orb;6:13;False;-;Friday, June 19th, 3:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=1h42m6s;
Defense;W;Team draken;Ascent;Team draken;Mixwell;CREA;Fit1nho;Davidp;Orb;13:6;False;-;Friday, June 19th, 3:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=1h42m6s;
Defense;W;Team arch;Bind;Team Mixwell;Davidp;CREA;Mixwell;Orb;Fit1nho;13:6;False;-;Friday, June 19th, 6:30 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=4h26m35s;
Attack;W;Team arch;Haven;Team Mixwell;Davidp;CREA;Mixwell;Orb;Fit1nho;13:2;False;-;Friday, June 19th, 6:30 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=4h26m35s;
Attack;W;Team Zerator;Haven;Team Zerator;Mixwell;Davidp;CREA;Fit1nho;Orb;13:3;False;-;Friday, June 19th, 8:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=6h3m41s;
Attack;L;Team Zerator;Ascent;Team Zerator;Mixwell;Davidp;CREA;Fit1nho;Orb;12:13;True;-;Friday, June 19th, 8:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=6h3m41s;
Attack;W;Team Zerator;Split;Team Zerator;Mixwell;Davidp;CREA;Fit1nho;Orb;13:7;False;-;Friday, June 19th, 8:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/655287926?t=6h3m41s;
Attack;W;Team ANGE1;Haven;Team ANGE1;Fit1nho;CREA;Mixwell;Davidp;Orb;13:6;False;-;Sunday, June 21st, 6:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/657234740?t=3h41m16s;
Defense;L;Team ANGE1;Ascent;Team ANGE1;Fit1nho;CREA;Mixwell;Davidp;Orb;0:10;False;-;Sunday, June 21st, 6:00 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/657234740?t=3h41m16s;
Defense;W;Team draken;Haven;Team draken;Mixwell;CREA;Davidp;Fit1nho;Orb;13:7;False;-;Sunday, June 21st, 8:40 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/657234740?t=6h39m22s;
Defense;W;Team draken;Split;Team draken;Mixwell;CREA;Davidp;Fit1nho;Orb;13:1;False;-;Sunday, June 21st, 8:40 PM CEST;G2 Esports Invitational;https://www.twitch.tv/videos/657234740?t=7h26m33s;
Attack;W;Team gob b;Bind;Decider;Farsoo;Mixwell;skiwif;RaveN;dr0wnzy;14:12;True;40:41;Saturday, December 12th, 3:00 PM CET;Swisscom Gaming Cup;url.net;
Attack;W;Team ScreaM;Bind;Team ScreaM;Mixwell;dr0wnzy;RaveN;skiwif;Farsoo;13:11;False;43:14;Saturday, December 12th, 6:50 PM CET;Swisscom Gaming Cup;url.net;
Defense;W;Team ScreaM;Ascent;Team ScreaM;Mixwell;dr0wnzy;RaveN;skiwif;Farsoo;13:9;False;38:46;Saturday, December 12th, 6:50 PM CET;Swisscom Gaming Cup;url.net;
