starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;L;No Shot;Haven;No Shot;Tiraye;Stephanieser;leelee;Carlee;hannah;12:14;True;54:09;Sunday, June 20th, 12:30 AM CEST;Champions Tour Game Changers Series II: North America;url.net;
Attack;L;No Shot;Bind;No Shot;Tiraye;Stephanieser;leelee;Carlee;hannah;12:14;True;56:00;Sunday, June 20th, 12:30 AM CEST;Champions Tour Game Changers Series II: North America;url.net;
Defense;L;Unbind Crouch;Haven;Unbind Crouch;Carlee;Stephanieser;Tiraye;leelee;hannah;8:13;False;49:15;Sunday, June 20th, 7:00 PM CEST;Champions Tour Game Changers Series II: North America;url.net;
Defense;W;Unbind Crouch;Bind;Unbind Crouch;Carlee;Stephanieser;Tiraye;leelee;hannah;13:11;False;55:02;Sunday, June 20th, 7:00 PM CEST;Champions Tour Game Changers Series II: North America;url.net;
Attack;W;Unbind Crouch;Icebox;Unbind Crouch;Carlee;Stephanieser;Tiraye;leelee;hannah;13:8;False;45:01;Sunday, June 20th, 7:00 PM CEST;Champions Tour Game Changers Series II: North America;url.net;
Attack;W;Shopify Rebellion GC;Bind;Gen.G Black;Tiraye;hannah;Stephanieser;leelee;Carlee;13:7;False;44:44;Monday, June 21st, 1:15 AM CEST;Champions Tour Game Changers Series II: North America;url.net;
Defense;L;Shopify Rebellion GC;Icebox;Gen.G Black;Tiraye;hannah;Stephanieser;leelee;Carlee;1:13;False;24:27;Monday, June 21st, 1:15 AM CEST;Champions Tour Game Changers Series II: North America;url.net;
Attack;L;Shopify Rebellion GC;Breeze;Gen.G Black;Tiraye;hannah;Stephanieser;leelee;Carlee;7:13;False;40:17;Monday, June 21st, 1:15 AM CEST;Champions Tour Game Changers Series II: North America;url.net;
Defense;W;NOTHING2LOSE;Bind;Gen.G Black;Carlee;Tiraye;Lynn;leelee;hannah;13:10;False;52:25;Sunday, August 22nd, 8:00 PM CEST;Sakura Cup #4;url.net;
Attack;W;NOTHING2LOSE;Ascent;Gen.G Black;Carlee;Tiraye;Lynn;leelee;hannah;13:8;False;48:19;Sunday, August 22nd, 8:00 PM CEST;Sakura Cup #4;url.net;
