starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Defense;W;Team SMG;Bind;Kingsmen;zeeq;1van;Castle;Justa;Riza;13:10;False;41:59;Saturday, November 21st, 9:00 AM CET;First Strike: Malaysia & Singapore;url.net;
Attack;L;Team SMG;Split;Kingsmen;zeeq;1van;Castle;Justa;Riza;9:13;False;41:09;Saturday, November 21st, 9:00 AM CET;First Strike: Malaysia & Singapore;url.net;
Defense;L;Team SMG;Ascent;Kingsmen;zeeq;1van;Castle;Justa;Riza;4:13;False;31:24;Saturday, November 21st, 9:00 AM CET;First Strike: Malaysia & Singapore;url.net;
Defense;L;Zero Synergy;Split;Zero Synergy;Castle;1van;Justa;zeeq;Riza;8:13;False;49:11;Sunday, November 22nd, 6:00 AM CET;First Strike: Malaysia & Singapore;url.net;
Attack;W;Zero Synergy;Haven;Zero Synergy;Castle;1van;Justa;zeeq;Riza;13:9;False;42:47;Sunday, November 22nd, 6:00 AM CET;First Strike: Malaysia & Singapore;url.net;
Defense;W;Zero Synergy;Bind;Zero Synergy;Castle;1van;Justa;zeeq;Riza;13:9;False;43:06;Sunday, November 22nd, 6:00 AM CET;First Strike: Malaysia & Singapore;url.net;
Attack;L;MiTH.Attitude;Ascent;Decider;1van;Castle;zeeq;Justa;Riza;9:13;False;39:06;Monday, November 30th, 12:00 PM CET;AOC Masters Tournament 2020;https://www.twitch.tv/videos/820672901?t=0h58m58s;
Defense;L;Alter Ego;Split;Decider;Riza;zeeq;1van;Castle;Justa;8:13;False;34:21;Monday, November 30th, 1:00 PM CET;AOC Masters Tournament 2020;https://www.twitch.tv/videos/820672901?t=02h02m04s;
Attack;L;Team SMG;Ascent;Decider;1van;Castle;zeeq;Riza;Justa;7:13;False;38:15;Monday, November 30th, 3:00 PM CET;AOC Masters Tournament 2020;https://www.twitch.tv/videos/820672901?t=03h56m30s;
Attack;L;Reality Rift;Ascent;Reality Rift;Justa;zeeq;Riza;1van;Castle;4:13;False;38:22;Saturday, December 5th, 7:45 AM CET;First Strike: Malaysia & Singapore;https://www.twitch.tv/videos/826053962?t=4h48m28s;
