starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;Dire Wolves;Bind;Dire Wolves;ANDY;trungkb;Phucyy;andr;stevens;13:4;False;31:07;Friday, February 12th, 9:00 AM CET;Oceania Tour: Stage 01;https://www.twitch.tv/videos/910835201?t=0h24m5s;
Defense;L;Dire Wolves;Haven;Dire Wolves;ANDY;trungkb;Phucyy;andr;stevens;11:13;False;42:10;Friday, February 12th, 9:00 AM CET;Oceania Tour: Stage 01;https://www.twitch.tv/videos/910835201?t=0h24m5s;
Defense;L;Dire Wolves;Split;Dire Wolves;ANDY;trungkb;Phucyy;andr;stevens;14:16;True;53:36;Friday, February 12th, 9:00 AM CET;Oceania Tour: Stage 01;https://www.twitch.tv/videos/910835201?t=0h24m5s;
Defense;W;Team Bliss;Ascent;AGG;stevens;trungkb;ANDY;andr;Phucyy;15:13;True;51:05;Tuesday, February 23rd, 11:00 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/925171859?t=3h50m24s;
Attack;L;Team Bliss;Haven;AGG;stevens;trungkb;ANDY;andr;Phucyy;9:13;False;37:07;Tuesday, February 23rd, 11:00 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/925171859?t=3h50m24s;
Attack;L;Team Bliss;Bind;AGG;stevens;trungkb;ANDY;andr;Phucyy;9:13;False;39:17;Tuesday, February 23rd, 11:00 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/925171859?t=3h50m24s;
Attack;W;Straight Outta The Zoo;Bind;AGG;ANDY;stevens;trungkb;andr;Phucyy;13:7;False;33:36;Friday, February 26th, 9:00 AM CET;Oceania Tour: Stage 01;url.net;
Attack;L;Straight Outta The Zoo;Ascent;AGG;ANDY;stevens;trungkb;andr;Phucyy;12:14;True;46:20;Friday, February 26th, 9:00 AM CET;Oceania Tour: Stage 01;url.net;
Attack;L;Straight Outta The Zoo;Icebox;AGG;ANDY;stevens;trungkb;andr;Phucyy;5:13;False;31:55;Friday, February 26th, 9:00 AM CET;Oceania Tour: Stage 01;url.net;
Attack;L;McTeam;Haven;AGG;ANDY;trungkb;andr;Phucyy;Aji3;4:13;False;22:33;Tuesday, March 2nd, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/933942433?t=0h16m58s;
Attack;W;McTeam;Bind;AGG;ANDY;trungkb;andr;Phucyy;Aji3;13:2;False;25:01;Tuesday, March 2nd, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/933942433?t=0h16m58s;
Attack;W;McTeam;Ascent;AGG;ANDY;trungkb;andr;Phucyy;Aji3;13:7;False;28:57;Tuesday, March 2nd, 8:30 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/933942433?t=0h16m58s;
Defense;L;Tilted;Ascent;Tilted;ANDY;stevens;Phucyy;andr;trungkb;8:13;False;39:12;Monday, March 8th, 11:10 AM CET;LPL Summer Cup Legends 2021;https://www.twitch.tv/videos/941560141?t=0h17m10s;
