starting_side; map_result; opposing_team_name; map_name; map_pick; player1; player2; player3; player4; player5; scoreline; overtime;match_length; date_of_match; event_name; vod_link;
Attack;W;i95;Ascent;Demon Time;Kurtis;ColeUP;BishUP;Wheaties;witness;13:9;False;-;Saturday, July 4th, 12:00 AM CEST;Trovo Challenge North America;url.net;
Attack;W;i95;Split;Demon Time;Kurtis;ColeUP;BishUP;Wheaties;witness;13:11;False;-;Saturday, July 4th, 12:00 AM CEST;Trovo Challenge North America;url.net;
Attack;L;Oxygen Supremacy;Ascent;Oxygen Supremacy;Wheaties;Kurtis;witness;BishUP;ColeUP;10:13;False;-;Sunday, July 5th, 12:00 AM CEST;Trovo Challenge North America;url.net;
Defense;L;Oxygen Supremacy;Haven;Oxygen Supremacy;Wheaties;Kurtis;witness;BishUP;ColeUP;4:13;False;-;Sunday, July 5th, 12:00 AM CEST;Trovo Challenge North America;url.net;
Attack;W;Divine;Split;Decider;pwny;Kurtis;Stealthy;gmanchew;BishUP;13:9;False;48:59;Saturday, December 19th, 7:00 PM CET;Knights Before Christmas;url.net;
Attack;L;Knights;Ascent;Decider;Kurtis;pwny;Momo;Stealthy;gmanchew;2:13;False;28:00;Saturday, December 19th, 8:15 PM CET;Knights Before Christmas;https://www.twitch.tv/videos/843116609?t=0h8m17s;
Attack;W;Grind City;Ascent;Decider;Stealthy;Momo;pwny;Kurtis;gmanchew;13:4;False;33:55;Saturday, December 19th, 9:30 PM CET;Knights Before Christmas;url.net;
Defense;W;XSET;Haven;Demon Time;Momo;pwny;Stealthy;gmanchew;Kurtis;13:8;False;34:34;Saturday, December 19th, 11:15 PM CET;Knights Before Christmas;url.net;
Attack;L;XSET;Split;Demon Time;Momo;pwny;Stealthy;gmanchew;Kurtis;7:13;False;39:24;Saturday, December 19th, 11:15 PM CET;Knights Before Christmas;url.net;
Attack;L;XSET;Bind;Demon Time;Momo;pwny;Stealthy;gmanchew;Kurtis;7:13;False;38:03;Saturday, December 19th, 11:15 PM CET;Knights Before Christmas;url.net;
Defense;L;303 Esports;Split;Decider;pwny;gmanchew;Stealthy;Kurtis;Momo;11:13;False;43:16;Saturday, December 26th, 7:00 PM CET;Nerd Street Gamers December Monthly;https://www.twitch.tv/videos/850592917?t=0h4m21s;
Defense;W;Sailor Scouts;Split;Demon Time;pwny;Kurtis;Momo;Stealthy;gmanchew;13:6;False;31:11;Saturday, December 26th, 8:00 PM CET;Nerd Street Gamers December Monthly;url.net;
Attack;W;Sailor Scouts;Ascent;Demon Time;pwny;Kurtis;Momo;Stealthy;gmanchew;13:0;False;19:02;Saturday, December 26th, 8:00 PM CET;Nerd Street Gamers December Monthly;url.net;
Defense;W;303 Esports;Haven;Demon Time;pwny;Momo;Stealthy;Kurtis;gmanchew;13:7;False;34:13;Saturday, December 26th, 10:00 PM CET;Nerd Street Gamers December Monthly;url.net;
Defense;L;303 Esports;Split;Demon Time;pwny;Momo;Stealthy;Kurtis;gmanchew;9:13;False;40:57;Saturday, December 26th, 10:00 PM CET;Nerd Street Gamers December Monthly;url.net;
Defense;W;303 Esports;Bind;Demon Time;pwny;Momo;Stealthy;Kurtis;gmanchew;13:5;False;31:30;Saturday, December 26th, 10:00 PM CET;Nerd Street Gamers December Monthly;url.net;
