map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;None;0;0;0;0;0;0;0;0;0;0;Team CDNThe3rd;
L;None;0;0;0;0;0;0;0;0;0;0;Team CDNThe3rd;
L;None;0;0;0;0;0;0;0;0;0;0;Team CDNThe3rd;
W;Cypher; ;128;10;15;6; ; ; ;1; ;Destined;
W;None;0;0;0;0;0;0;0;0;0;0;Destined;
L;Cypher; ;171;14;17;2; ;94;19%;2;3;Pretty Boyz;
L;Cypher; ;147;9;15;5; ;78;24%;0;2;Pretty Boyz;
W;Cypher; ;185;13;15;10; ;135;22%;3;2;Pretty Boyz;
W;Cypher; ;111;3;2;7; ;76;0%;1;0;Pretty Boyz;
L;Cypher; ;217;17;19;4; ;143;29%;0;4;Pretty Boyz;
L;Cypher; ;106;6;14;2; ;66;17%;3;2;Pretty Boyz;
L;Cypher; ;147;12;18;6; ;86;44%;4;2;Pretty Boyz;
L;Breach; ;185;12;14;5; ;104;19%;0;0;Pretty Boyz;
W;Cypher; ;135;10;17;3; ;88;21%;4;3;Pretty Boyz;
W;Breach; ;150;11;11;13; ;89;15%;1;0;Pretty Boyz;
W;Cypher; ;205;16;10;7; ;100;16%;2;0;Pretty Boyz;
W;Breach; ;213;18;16;12; ;117;12%;1;2;Pretty Boyz;
W;Cypher; ;236;18;13;2; ;147;24%;0;2;Pretty Boyz;
L;Breach; ;224;19;18;5; ;133;33%;0;1;Pretty Boyz;
W;Breach; ;174;18;19;14; ;106;34%;1;3;Pretty Boyz;
W;Cypher; ;192;14;13;3; ;134;22%;3;2;Pretty Boyz;
L;Breach; ;167;13;14;3; ;105;31%;1;0;Pretty Boyz;
W;Breach; ;245;18;9;13; ;150;26%;4;0;Pretty Boyz;
W;Cypher; ;119;9;14;4; ;76;44%;1;4;Pretty Boyz;
W;Breach; ;122;10;17;11; ;61;18%;3;1;Pretty Boyz;
W;Cypher; ;243;18;11;7; ;157;40%;4;3;XSET;
L;Breach; ;106;6;12;2; ;69;17%;1;0;XSET;
W;Cypher; ;225;18;11;8; ;119;18%;2;0;XSET;
L;Cypher; ;196;16;20;5; ;137;25%;2;4;XSET;
L;Breach; ;82;5;13;7; ;52;13%;2;2;XSET;
L;Cypher; ;192;12;16;5; ;124;16%;2;3;XSET;
L;Killjoy; ;174;10;14;4; ;110;16%;1;1;XSET;
L;Cypher; ;219;17;16;6; ;183;37%;3;1;XSET;
W;Cypher; ;188;25;23;5; ;114;27%;3;4;XSET;
L;Killjoy; ;163;10;16;2; ;100;14%;1;2;XSET;
W;Cypher; ;238;18;11;2; ;144;16%;1;1;XSET;
W;Cypher; ;149;12;17;5; ;92;12%;2;3;XSET;
L;Cypher; ;214;16;16;2; ;142;47%;0;2;XSET;
L;Cypher; ;169;15;17;8; ;93;17%;1;4;XSET;
L;Killjoy; ;193;12;17;5; ;131;23%;4;2;XSET;
L;Cypher; ;136;7;14;4; ;93;27%;1;2;XSET;
W;Cypher; ;243;16;6;8; ;131;22%;1;0;XSET;
W;Sage; ;194;19;20;12; ;136;24%;0;2;XSET;
W;Cypher; ;198;14;15;7; ;131;22%;2;2;XSET;
L;Cypher; ;164;11;14;7; ;107;12%;1;6;XSET;
W;Breach; ;161;11;11;9; ;99;19%;0;1;XSET;
W;Cypher; ;205;14;11;7; ;128;25%;0;1;XSET;
W;Breach; ;213;15;10;7; ;120;43%;3;1;XSET;
L;Cypher; ;146;10;16;7; ;95;22%;1;3;XSET;
W;Sage; ;244;17;12;11; ;148;21%;2;2;XSET;
W;Cypher; ;253;19;12;6; ;132;26%;5;2;XSET;
L;Cypher; ;204;15;16;4; ;169;24%;3;5;XSET;
L;Breach; ;188;14;16;9; ;116;33%;1;1;XSET;
W;Cypher; ;101;8;8;0; ;44;8%;2;1;XSET;
W;Cypher; ;219;15;11;10; ;178;10%;4;1;XSET;
W;Cypher; ;199;16;15;8; ;121;30%;4;5;XSET;
W;Breach; ;175;12;9;10; ;115;35%;0;0;XSET;
