map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
W;Brimstone; ;188;14;16;7; ;110;10%;4;3;Kaizen Esports;
L;Breach; ;184;10;14;7; ;106;10%;0;2;Kaizen Esports;
L;Brimstone; ;163;8;13;1; ;84;24%;0;2;Kaizen Esports;
L;Omen; ;246;15;15;1; ;123;14%;1;1;Kaizen Esports;
W;Omen; ;284;19;9;5; ;231;23%;0;1;Kaizen Esports;
W;Omen; ;290;20;11;6; ;164;16%;5;2;Kaizen Esports;
W;Brimstone; ;143;9;10;7; ;101;21%;0;1;Kaizen Esports;
W;Brimstone; ;171;10;8;6; ;115;17%;1;0;Kaizen Esports;
L;Omen; ;276;20;20;4; ;202;20%;2;2;Kaizen Esports;
L;Brimstone; ;60;2;15;4; ;54;7%;0;5;Kaizen Esports;
L;Brimstone; ;227;20;20;8; ;146;27%;1;0;Kaizen Esports;
W;Brimstone; ;227;15;10;3; ;146;14%;1;1;Kaizen Esports;
W;Brimstone; ;227;15;10;3; ;146;14%;1;1;Kaizen Esports;
W;Brimstone; ;219;15;10;6; ;125;9%;1;2;Kaizen Esports;
L;Brimstone; ;182;11;15;9; ;124;27%;2;1;Kaizen Esports;
W;Omen; ;263;19;11;5; ;160;14%;2;0;Kaizen Esports;
L;Omen; ;162;12;20;5; ;103;14%;2;2;Kaizen Esports;
L;Brimstone; ;132;8;15;6; ;103;13%;0;3;Kaizen Esports;
L;Omen; ;203;12;15;4; ;118;25%;2;2;Kaizen Esports;
L;Omen; ;152;6;11;2; ;109;13%;0;1;Kaizen Esports;
W;Omen; ;238;15;13;6; ;168;21%;3;3;Kaizen Esports;
W;Omen; ;180;15;12;6; ;96;13%;1;0;Kaizen Esports;
L;Omen; ;196;20;21;3; ;103;10%;1;4;Kaizen Esports;
W;Omen; ;190;14;12;2; ;117;12%;2;0;Kaizen Esports;
W;Brimstone; ;171;17;18;8; ;103;18%;3;4;Kaizen Esports;
L;Omen; ;144;8;17;8; ;104;16%;0;5;Kaizen Esports;
L;Brimstone; ;143;7;15;3; ;68;3%;0;3;Kaizen Esports;
L;Omen; ;126;7;14;7; ;73;19%;1;1;Kaizen Esports;
L;Omen; ;120;8;14;3; ;81;11%;0;1;Kaizen Esports;
L;Omen; ;133;6;13;3; ;85;15%;0;2;Kaizen Esports;
L;Omen; ;168;12;15;3; ;99;20%;1;2;Kaizen Esports;
