map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
W;None;0;0;0;0;0;0;0;0;0;0;Ninjas in Pyjamas;
W;None;0;0;0;0;0;0;0;0;0;0;Ninjas in Pyjamas;
L;None;0;0;0;0;0;0;0;0;0;0;Ninjas in Pyjamas;
L;None;0;0;0;0;0;0;0;0;0;0;Ninjas in Pyjamas;
W;None;0;0;0;0;0;0;0;0;0;0;Ninjas in Pyjamas;
W;Raze; ;409;21;11;7; ; ; ;5; ;Ninjas in Pyjamas;
W;None;0;0;0;0;0;0;0;0;0;0;Ninjas in Pyjamas;
W;Jett; ;407;34;17;6; ; ; ;5; ;Ninjas in Pyjamas;
L;Jett; ;256;16;16;4; ; ; ;4; ;Ninjas in Pyjamas;
L;Raze; ;349;25;16;7; ; ; ;6; ;Ninjas in Pyjamas;
L;Raze; ;198;14;19;8; ; ; ;6; ;Ninjas in Pyjamas;
L;Raze; ;234;17;20;4; ; ; ;5; ;Ninjas in Pyjamas;
L;Jett; ;249;18;18;5; ; ; ;2; ;Ninjas in Pyjamas;
L;Raze; ;300;24;20;6; ; ; ;6; ;Ninjas in Pyjamas;
W;Raze; ;253;15;9;3; ; ; ;3; ;Ninjas in Pyjamas;
W;Jett; ;264;20;15;4; ; ; ;4; ;Ninjas in Pyjamas;
L;Raze; ;236;13;15;3; ; ; ;3; ;Ninjas in Pyjamas;
W;Raze; ;383;24;10;6; ; ; ;6; ;bonk;
L;Raze; ;245;20;22;6; ; ; ;3; ;bonk;
L;Raze; ;203;13;19;6; ; ; ;3; ;bonk;
W;Raze; ;311;18;10;7; ; ; ;5; ;bonk;
L;Raze; ;232;10;13;3; ; ; ;0; ;bonk;
W;Raze; ;475;28;6;4; ; ; ;2; ;bonk;
W;Raze; ;257;15;9;4; ; ; ;3; ;bonk;
L;Raze; ;322;19;18;5; ; ; ;4; ;bonk;
L;Raze; ;296;22;19;6; ; ; ;5; ;bonk;
W;Raze; ;258;18;15;6; ; ; ;8; ;bonk;
W;Raze; ;252;20;16;4; ; ; ;6; ;bonk;
W;Jett; ;172;12;20;6; ; ; ;4; ;bonk;
L;Raze; ;148;12;17;8; ; ; ;1; ;bonk;
W;Raze; ;277;21;14;9; ; ; ;2; ;bonk;
L;Jett; ;194;17;18;1; ; ; ;2; ;bonk;
W;Raze; ;249;19;16;8; ; ; ;7; ;bonk;
L;Raze; ;206;15;21;7; ; ; ;1; ;bonk;
W;Raze; ;288;23;15;1; ;214;17%;5;2;bonk;
W;Jett; ;208;14;14;1; ;110;27%;3;2;bonk;
W;Raze; ;389;27;14;4; ;235; ;3; ;bonk;
W;Jett; ;320;25;19;7; ; ; ;3; ;bonk;
L;Raze; ;237;12;14;4; ; ; ;1; ;bonk;
W;Raze; ;355;25;14;11; ; ; ;5; ;bonk;
L;Jett; ;292;21;17;2; ; ; ;6; ;bonk;
L;Raze; ;276;17;19;5; ; ; ;5; ;bonk;
L;Raze; ;177;10;17;5; ; ; ;2; ;bonk;
L;Jett; ;247;21;18;7; ;177;29%;6;7;bonk;
L;Raze; ;333;28;19;6; ;215;21%;10;5;bonk;
W;Raze; ;283;17;17;7; ;178;18%;7;6;bonk;
W;Raze; ;386;26;12;6; ;208;13%;9;2;bonk;
W;Raze; ;292;18;17;10; ;204;13%;6;5;bonk;
W;Raze; ;294;16;11;4; ;181;17%;6;0;bonk;
W;Raze; ;294;24;23;14; ;222;20%;5;5;bonk;
L;Raze; ;188;9;16;5; ;117;24%;2;4;bonk;
W;Raze; ;188;11;14;6; ;117;8%;2;5;bonk;
L;Raze; ;267;18;18;4; ;168;22%;4;5;bonk;
L;Raze; ;332;18;16;3; ;216;19%;5;3;bonk;
W;Raze; ;276;17;19;4; ;156;14%;4;7;Guild Esports;
W;Raze; ;204;15;17;8; ;151;23%;4;4;Guild Esports;
L;Raze; ;169;10;18;5; ;119;18%;0;5;Guild Esports;
L;Raze; ;210;12;17;1; ;175;20%;5;5;Guild Esports;
W;Raze; ;195;12;17;4; ;141;24%;3;7;Guild Esports;
W;Raze; ;260;22;20;6; ;166;17%;7;5;Guild Esports;
W;Raze; ;349;20;8;4; ;199;29%;5;3;Guild Esports;
W;Raze; ;360;19;6;1; ;200;38%;7;0;Guild Esports;
W;Raze; ;148;7;16;5; ;85;18%;5;4;Guild Esports;
L;Raze; ;133;5;18;3; ;109;19%;3;6;Guild Esports;
L;Raze; ;175;9;13;1; ;114;31%;2;5;Guild Esports;
L;Breach; ;237;32;26;4; ;150;24%;5;3;Guild Esports;
W;Raze; ;350;20;10;6; ;202;17%;6;5;Guild Esports;
W;Raze; ;262;14;9;1; ;148;28%;6;3;Guild Esports;
W;Raze; ;296;18;11;3; ;187;19%;3;4;Guild Esports;
W;Raze; ;318;26;15;7; ;185;19%;5;3;Guild Esports;
W;Raze; ;314;16;12;1; ;184;34%;4;1;Guild Esports;
W;Raze; ;296;14;11;5; ;194;18%;4;2;Guild Esports;
W;Raze; ;278;16;11;1; ;176;20%;5;3;Guild Esports;
W;Raze; ;282;17;10;3; ;172;19%;3;2;Guild Esports;
L;Raze; ;163;11;22;8; ;119;12%;3;8;Guild Esports;
L;Raze; ;162;11;19;6; ;112;17%;2;9;Guild Esports;
L;Jett; ;201;11;18;4; ;136;28%;4;6;Guild Esports;
W;Raze; ;266;15;11;3; ;162;22%;5;1;Guild Esports;
W;Raze; ;296;16;15;9; ;135;30%;5;4;Guild Esports;
W;Raze; ;214;14;13;8; ;144;20%;3;5;Guild Esports;
W;Raze; ;290;19;23;10; ;180;14%;4;5;Guild Esports;
W;Raze; ;303;21;11;3; ;171;16%;3;2;Guild Esports;
L;Raze; ;282;15;17;4; ;144;16%;5;5;Guild Esports;
L;Raze; ;224;14;18;3; ;151;16%;5;3;Guild Esports;
W;Raze; ;231;19;17;3; ;149;19%;5;6;Guild Esports;
W;Raze; ;279;22;20;8; ;150;14%;5;8;Guild Esports;
W;Raze; ;243;12;9;6; ;168;22%;3;1;Guild Esports;
W;Raze; ;268;19;20;10; ;176;23%;4;7;Guild Esports;
W;Raze; ;232;16;18;7; ;152;23%;5;5;Guild Esports;
W;Raze; ;279;20;16;7; ;167;23%;6;3;Guild Esports;
W;Raze; ;286;17;11;8; ;183;14%;5;2;Guild Esports;
L;Raze; ;307;22;18;5; ;179;17%;6;4;Guild Esports;
L;Raze; ;243;17;23;7; ;176;21%;6;7;Guild Esports;
W;Raze; ;266;17;13;4; ;174;21%;4;3;Guild Esports;
W;Raze; ;437;21;6;7; ;271;13%;4;0;Guild Esports;
W;Raze; ;329;19;8;5; ;203;26%;4;4;Guild Esports;
W;Raze; ;338;17;8;5; ;250;14%;4;1;Guild Esports;
