map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
W;Sova; ;222;14;9;9; ;110;32%;1;0;Royal Never Give Up;
W;Sova; ;243;18;11;8; ;140;10%;3;2;Royal Never Give Up;
W;Sova; ;248;18;8;6; ;150;16%;1;0;Royal Never Give Up;
W;Sova; ;177;12;11;2; ;105;9%;1;3;Royal Never Give Up;
L;Brimstone; ;246;19;14;3; ;157;16%;0;1;Royal Never Give Up;
W;Sova; ;317;20;12;9; ;194;49%;1;1;Royal Never Give Up;
W;Sova; ;205;12;7;4; ;118;17%;0;1;Royal Never Give Up;
W;Sova; ;188;11;10;7; ;130;18%;1;0;Royal Never Give Up;
W;Sova; ;200;17;11;3; ;123;21%;1;1;Royal Never Give Up;
W;Brimstone; ;207;12;11;3; ;128;18%;0;2;Royal Never Give Up;
W;Sova; ;184;11;14;8; ;158;23%;2;3;Royal Never Give Up;
W;Brimstone; ;228;17;10;4; ;141;15%;1;2;Royal Never Give Up;
W;Sova; ;190;13;10;7; ;120;14%;0;1;Royal Never Give Up;
L;Brimstone; ;162;13;15;5; ;106;20%;4;1;Royal Never Give Up;
L;Sova; ;206;19;17;7; ;144;16%;1;3;Royal Never Give Up;
W;None;0;0;0;0;0;0;0;0;0;0;Royal Never Give Up;
L;Sova; ;229;17;20;7; ;137;27%;3;3;Royal Never Give Up;
L;Sova; ;200;13;13;3; ;97;24%;1;1;Royal Never Give Up;
W;Sova;0.77;167;14;16;4;77%;107;21%;2;1;Suning Gaming;
L;Sova;0.99;261;16;16;10;70%;155;29%;1;1;Suning Gaming;
W;Sova;1.36;263;24;14;6;79%;153;17%;1;1;Suning Gaming;
W;Sova;1.48;303;18;10;8;94%;167;14%;5;0;Suning Gaming;
L;Sova;0.99;183;14;15;5;55%;116;21%;1;1;Suning Gaming;
L;Sova;0.92;179;11;13;4;68%;110;18%;0;0;Suning Gaming;
L;Sova;0.60;149;7;13;2;47%;92;25%;0;1;Suning Gaming;
W;Sova;0.94;186;13;14;9;75%;113;16%;1;1;Suning Gaming;
L;Sova;0.70;186;10;17;10;75%;114;16%;1;1;Suning Gaming;
W;Sova;0.89;196;17;17;6;67%;122;12%;2;2;Suning Gaming;
W;Viper;1.39;185;13;6;6;82%;109;17%;1;0;Suning Gaming;
W;Viper;1.18;180;13;8;3;100%;97;18%;1;0;Suning Gaming;
W;Cypher;1.21;189;12;11;11;79%;141;14%;0;0;Suning Gaming;
W;Viper;0.98;156;11;14;9;67%;110;24%;1;1;Suning Gaming;
W;Sova;0.80;121;9;14;7;71%;85;19%;0;1;Suning Gaming;
L;Cypher;0.73;139;11;16;2;75%;93;14%;2;1;Suning Gaming;
L;Sova;0.86;186;13;17;5;55%;122;16%;2;0;Suning Gaming;
W;Viper;0.74;151;6;12;9;75%;108;18%;0;1;Suning Gaming;
W;Sova;1.34;262;24;18;6;65%;165;23%;3;1;Suning Gaming;
W;Sova;0.89;139;9;8;4;75%;83;18%;0;1;Suning Gaming;
L;Cypher;0.62;115;6;15;3;59%;81;17%;1;3;Suning Gaming;
W;Viper;1.35;244;15;9;5;88%;169;20%;1;1;Suning Gaming;
W;Sova;1.59;299;24;13;11;87%;209;18%;1;0;Suning Gaming;
L;Cypher;1.15;233;21;16;6;69%;144;17%;4;1;Suning Gaming;
W;Sova;1.11;223;11;12;7;75%;141;15%;2;1;Suning Gaming;
W;Sova;1.13;252;18;17;14;87%;166;14%;2;0;Suning Gaming;
L;Sova;1.12;186;16;14;6;75%;129;13%;0;0;Suning Gaming;
