map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;Sage; ;132;8;15;2; ; ; ;0; ;mercenaries;
L;None;0;0;0;0;0;0;0;0;0;0;mercenaries;
L;Sova; ;206;14;14;3; ;146;26%;1;0;Guess;
L;Sova; ;215;13;13;1; ;134;18%;1;2;Guess;
W;Sova; ;200;11;7;7; ;111;12%;1;1;Guess;
L;Sova; ;190;13;16;8; ;123;15%;1;1;Guess;
L;Sova; ;88;3;14;11; ;76;15%;0;0;Guess;
W;Sova; ;228;13;9;5; ;128;31%;3;3;TooManyQuestions;
L;Sova; ;240;21;15;14; ;145;14%;2;1;TooManyQuestions;
W;Breach; ;167;13;17;14; ;100;17%;1;3;TooManyQuestions;
W;Sova; ;235;17;12;9; ;137;13%;3;0;TooManyQuestions;
W;Sova; ;216;18;12;5; ;174;23%;0;2;TooManyQuestions;
L;Sova; ;198;15;18;10; ;142;24%;2;2;TooManyQuestions;
L;Sova; ;163;8;13;5; ;114;13%;1;0;TooManyQuestions;
W;Sova; ;176;13;17;13; ;118;30%;2;1;TooManyQuestions;
L;Sova; ;239;20;13;9; ;140;20%;0;1;TooManyQuestions;
W;Breach; ;190;11;10;10; ;116;18%;2;1;TooManyQuestions;
L;Breach; ;219;22;19;14; ;158;24%;1;1;TooManyQuestions;
L;None;0;0;0;0;0;0;0;0;0;0;TooManyQuestions;
W;Sova; ;200;15;7;7; ;117;16%;2;0;TooManyQuestions;
L;None;0;0;0;0;0;0;0;0;0;0;TooManyQuestions;
L;Sova;1.11;219;22;19;11;70%;150;16%;2;4;Anyway;
L;Sage;0.71;166;9;15;5;67%;126;29%;1;3;Anyway;
L;Sage;0.78;193;16;17;5;70%;115;28%;0;2;Anyway;
L;Sage;0.75;131;12;17;5;74%;75;14%;0;4;Anyway;
L;Sage;0.65;189;9;15;5;56%;133;26%;0;1;Anyway;
