map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;Omen; ;107;5;15;4; ;81; ;0; ;Actually Homeless;
W;Sage; ;337;27;19;5; ;188; ;1; ;Actually Homeless;
L;Sage; ;208;10;15;7; ;159; ;1; ;Actually Homeless;
L;Reyna; ;185;11;16;3; ;104;22%;4;3;Sakura Storm;
W;Reyna; ;305;27;14;7; ;179;53%;8;2;Sakura Storm;
L;Raze; ;147;8;14;0; ;96;22%;1;1;Sakura Storm;
L;Sova; ;211;14;16;2; ;133;31%;1;2;beastcoast;
W;Sova; ;148;9;14;7; ;90;20%;1;3;beastcoast;
W;Sage; ;199;14;10;6; ;147;22%;0;2;beastcoast;
W;Sova; ;178;11;7;6; ;134;23%;0;1;beastcoast;
L;Raze; ;124;8;17;4; ;81;8%;1;3;beastcoast;
L;Sova; ;198;16;16;5; ;108;25%;1;4;beastcoast;
W;Omen; ;111;9;12;8; ;57;29%;0;1;100 Thieves;
W;Omen; ;251;13;8;4; ;146;28%;3;1;100 Thieves;
W;Omen; ;166;13;17;11; ;106;16%;1;0;100 Thieves;
L;Omen; ;207;17;16;4; ;110;43%;2;2;100 Thieves;
W;Omen; ;207;13;7;5; ;114;26%;1;0;100 Thieves;
L;Omen; ;143;11;18;8; ;93;28%;4;2;100 Thieves;
L;Omen; ;238;21;16;3; ;132;34%;2;2;100 Thieves;
L;Omen;0.73;193;13;17;4;68%;119;56%;2;1;Ghost Gaming;
L;Omen;0.70;200;14;17;2;56%;135;43%;0;2;Ghost Gaming;
W;Astra;0.94;187;16;14;3;76%;119;24%;0;1;Casaless;
L;Astra;1.10;242;19;19;3;78%;149;33%;2;1;Casaless;
L;Sage;0.54;144;12;20;2;73%;100;38%;1;2;Casaless;
L;Astra;0.82;209;16;15;3;80%;128;16%;1;2;eUnited;
W;Astra;0.93;163;11;12;5;70%;106;24%;1;2;eUnited;
W;Astra;1.05;210;21;17;9;82%;145;28%;3;3;eUnited;
L;Astra;0.90;196;13;16;5;65%;129;36%;0;0;eUnited;
