map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;Sova; ;208;17;17;3; ;132;24%;1;0;HA`KARANTINE;
L;Sova; ;179;10;16;9; ;112;13%;0;2;HA`KARANTINE;
L;Sova; ;217;19;17;11; ;120;33%;1;2;AnimeSquad;
W;Sova;1.24;227;19;15;12;83%;147;30%;1;3;Aspire;
L;Sova;1.11;190;14;12;3;60%;134;23%;0;3;Aspire;
L;Sova;0.68;105;9;22;10;53%;86;33%;1;1;Aspire;
W;Sova;1.02;140;12;11;7;62%;102;38%;0;1;HATALANTE;
L;Sova;0.65;147;8;14;3;44%;107;21%;1;1;HATALANTE;
L;Skye;1.22;248;22;14;6;91%;160;29%;2;1;Aspire;
L;Sova;0.95;186;18;18;5;82%;119;22%;2;0;Aspire;
L;Skye;0.61;137;10;16;4;60%;96;15%;2;0;Aspire;
L;Sova;0.60;157;7;14;5;47%;115;25%;1;2;Aspire;
L;Sova;1.11;185;16;16;6;71%;111;21%;0;0;Aspire;
L;Sova; ; ;17;13;5; ; ; ; ; ;Aspire;
