map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;None;0;0;0;0;0;0;0;0;0;0;T1 Academy;
W;None;0;0;0;0;0;0;0;0;0;0;T1 Academy;
W;Brimstone; ;219;18;20;5; ; ; ;5; ;T1 Academy;
L;Omen; ; ; ; ; ; ; ; ; ; ;T1 Academy;
L;Brimstone; ;302;25;17;3; ;213; ;5; ;T1 Academy;
L;Brimstone; ;254;13;14;1; ;136; ;0; ;T1 Academy;
W;Brimstone; ;419;24;7;2; ; ; ;5; ;T1 Academy;
L;Omen; ;183;16;17;1; ;105; ;3; ;T1 Academy;
L;Brimstone; ;216;14;15;4; ;124; ;2; ;T1 Academy;
W;Omen; ;320;28;14;6; ;189; ;3; ;T1 Academy;
L;Brimstone; ;169;8;15;4; ;131; ;1; ;T1 Academy;
L;Brimstone; ;196;12;13;2; ;128;32%;1;1;T1;
L;Omen; ;117;7;16;8; ;77;28%;1;3;T1;
W;Omen; ;156;18;23;5; ;110;25%;3;6;T1;
L;Omen; ;246;19;18;5; ;154;25%;5;3;T1;
L;Brimstone; ;139;8;17;2; ;93;21%;0;3;T1;
W;Sova; ;278;18;9;6; ;184;23%;1;0;NRG Esports;
W;None;0;0;0;0;0;0;0;0;0;0;NRG Esports;
W;Sova; ;251;19;15;9; ;207;27%;5;1;NRG Esports;
L;Sova; ;267;23;16;4; ;175;32%;2;1;NRG Esports;
W;Breach; ;168;9;8;8; ;132;17%;1;0;NRG Esports;
L;Breach; ;306;26;18;9; ;198;39%;5;1;NRG Esports;
W;Sova; ;335;21;10;14; ;206;24%;1;1;NRG Esports;
L;Sova; ;156;7;13;4; ;108;17%;0;0;NRG Esports;
W;Sova; ;216;17;16;13; ;126;22%;4;1;NRG Esports;
L;Sova; ;178;15;19;8; ;198;29%;1;1;NRG Esports;
L;Breach; ;161;12;16;8; ;100;14%;1;2;NRG Esports;
L;Sova; ;225;16;18;12; ;137;22%;1;1;NRG Esports;
W;Sova; ;269;25;15;7; ;179;25%;1;1;NRG Esports;
W;Sova; ;279;24;15;9; ;226;28%;2;1;NRG Esports;
W;Sova; ;201;15;11;3; ;121;25%;2;2;NRG Esports;
W;Breach; ;302;19;8;7; ;182;23%;0;1;NRG Esports;
L;Sova; ;133;7;15;3; ;90;16%;0;4;NRG Esports;
W;Sova; ;226;15;12;6; ;137;19%;4;2;NRG Esports;
L;Sova; ;132;5;14;4; ;97;27%;1;4;NRG Esports;
W;Breach; ;202;16;13;6; ;123;27%;2;2;NRG Esports;
L;Sova; ;177;9;14;6; ;124;33%;0;5;NRG Esports;
W;Sova; ;173;16;16;6; ;87;12%;1;0;NRG Esports;
W;Sova; ;148;10;11;10; ;146;15%;0;1;NRG Esports;
L;Breach; ;186;15;22;15; ;106;17%;1;0;NRG Esports;
L;Sova; ;226;14;14;2; ;182;32%;1;2;NRG Esports;
W;Sova; ;228;23;20;8; ;138;31%;2;1;NRG Esports;
W;Sova; ;294;18;9;8; ;195;31%;5;1;NRG Esports;
L;Sova; ;226;17;15;2; ;146;23%;2;0;NRG Esports;
L;Sova; ;161;8;16;5; ;105;31%;0;1;NRG Esports;
L;Omen; ;288;29;21;5; ;184;30%;4;1;NRG Esports;
L;Omen; ;220;20;19;6; ;116;19%;0;2;NRG Esports;
