map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
W;Raze; ;149;7;6;7; ; ; ;1; ;Absolute JUPITER;
W;Jett; ;312;15;8;6; ; ; ;1; ;Absolute JUPITER;
W;Sage; ;211;12;7;5; ; ; ;0; ;Absolute JUPITER;
W;Sage; ;194;15;12;7; ; ; ;0; ;Absolute JUPITER;
W;Raze; ;248;16;12;5; ; ; ;2; ;Absolute JUPITER;
W;Sova; ;175;12;14;10; ; ; ;2; ;Absolute JUPITER;
W;Raze; ;170;11;10;5; ; ; ;1; ;Absolute JUPITER;
W;Sova; ;189;10;8;12; ; ; ;1; ;Absolute JUPITER;
W;Raze; ;220;14;8;4; ; ; ;1; ;Absolute JUPITER;
W;Sova; ;216;14;9;9; ;154; ;0; ;Absolute JUPITER;
W;Sova; ;234;13;7;7; ;147; ;2; ;Absolute JUPITER;
W;Sova; ;108;7;12;7; ;80; ;0; ;Absolute JUPITER;
W;Sova; ;197;13;13;11; ;128; ;0; ;Absolute JUPITER;
L;Sova; ;69;2;16;5; ;51; ;0; ;Absolute JUPITER;
W;Sova; ;241;25;18;8; ;152; ;3; ;Absolute JUPITER;
W;Raze; ;473;23;5;3; ;279; ;2; ;Absolute JUPITER;
W;Sova; ;171;11;7;7; ;93; ;1; ;Absolute JUPITER;
W;Sova; ;203;18;17;9; ;127;28%;3;0;Absolute JUPITER;
W;Sova; ;175;16;14;9; ;105;34%;1;0;Absolute JUPITER;
L;Sova; ;123;9;15;3; ;84;24%;0;2;Absolute JUPITER;
W;Sova; ;164;10;4;4; ;102;28%;0;0;Absolute JUPITER;
W;Sova; ;201;16;11;5; ;128;20%;2;1;Absolute JUPITER;
W;Breach; ;133;12;15;8; ;107;33%;0;1;Absolute JUPITER;
W;Breach; ;130;10;11;7; ;78;19%;2;0;Absolute JUPITER;
W;Breach; ;146;9;6;11; ;91;27%;0;1;Absolute JUPITER;
W;Breach; ;174;11;11;5; ;129;19%;0;1;Absolute JUPITER;
L;Sova; ;139;10;19;10; ;92;20%;4;1;Absolute JUPITER;
L;Breach; ;190;16;15;15; ;130;18%;0;0;Absolute JUPITER;
W;Raze; ;264;20;8;8; ;174;16%;0;1;Absolute JUPITER;
L;Breach; ;173;13;16;10; ;118;27%;0;1;Absolute JUPITER;
W;Breach; ;189;17;13;11; ;106;21%;0;0;Absolute JUPITER;
W;Sova; ;186;11;6;6; ;109;15%;2;1;Absolute JUPITER;
W;Breach; ;332;19;4;9; ;175;21%;1;0;Absolute JUPITER;
W;Breach; ;196;14;11;7; ;140;20%;0;0;Absolute JUPITER;
W;Cypher; ;152;11;14;5; ;101;17%;2;6;Absolute JUPITER;
L;Breach; ;210;18;16;14; ;129;17%;1;1;Absolute JUPITER;
L;Breach; ;140;10;12;8; ;95;19%;0;0;Absolute JUPITER;
W;Raze; ;272;21;12;6; ;170;17%;0;1;Absolute JUPITER;
W;Breach; ;187;18;19;9; ;117;25%;2;0;Absolute JUPITER;
W;Sova; ;169;11;15;17; ;125;20%;0;3;Absolute JUPITER;
W;Breach; ;138;13;11;7; ;83;15%;1;0;Absolute JUPITER;
W;Raze; ;264;18;11;4; ;141;19%;1;3;Absolute JUPITER;
W;None;0;0;0;0;0;0;0;0;0;0;Absolute JUPITER;
W;Breach; ;120;8;13;8; ;73;20%;2;2;Absolute JUPITER;
W;Breach; ;158;12;9;9; ;106;18%;0;1;Absolute JUPITER;
W;Breach; ;184;12;8;13; ;103;15%;1;1;Absolute JUPITER;
L;Breach; ;100;8;14;10; ;65;13%;1;0;Absolute JUPITER;
L;Breach; ;155;12;16;5; ;101;16%;1;0;Absolute JUPITER;
W;Sova; ;169;14;13;7; ;116;20%;1;1;Absolute JUPITER;
W;Sova; ;194;25;27;14; ;140;18%;2;2;Absolute JUPITER;
W;Sova; ;190;14;17;9; ;119;17%;2;0;Absolute JUPITER;
