map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;Cypher; ;197;17;15;6; ;116;35%;0;1;Take Flyte;
L;Cypher; ;160;8;17;1; ;107;39%;1;1;Take Flyte;
L;Killjoy; ;190;11;14;4; ;130;20%;0;1;Take Flyte;
L;Killjoy; ;128;7;17;4; ;106;17%;1;2;Take Flyte;
L;Cypher; ;234;13;17;4; ;158;29%;0;3;Take Flyte;
L;Cypher; ;172;13;18;5; ;116;13%;2;3;Take Flyte;
W;Killjoy; ;304;23;12;0; ;200;29%;2;0;Take Flyte;
W;Omen; ;223;19;13;6; ;120;20%;3;1;Take Flyte;
W;Killjoy; ;240;18;13;4; ;180;29%;2;1;Take Flyte;
L;Cypher; ;158;10;15;5; ;92;21%;2;2;Take Flyte;
L;Killjoy; ;143;11;15;0; ;96;23%;0;0;Take Flyte;
L;Cypher; ;191;16;17;4; ;114;37%;3;2;Take Flyte;
L;Cypher; ;149;11;18;3; ;97;39%;1;2;Take Flyte;
W;Cypher; ;125;9;10;8; ;100;23%;0;1;Take Flyte;
W;Cypher; ;253;17;7;6; ;141;16%;3;0;Take Flyte;
L;Killjoy; ;233;19;15;5; ;161;19%;1;0;Take Flyte;
W;Cypher; ;192;14;12;4; ;135;28%;1;0;Take Flyte;
W;Cypher; ;150;10;9;5; ;92;36%;1;2;Take Flyte;
W;Cypher; ;190;11;6;8; ;110;25%;1;0;Take Flyte;
L;Cypher; ;145;12;14;4; ;91;25%;1;2;Take Flyte;
W;Killjoy; ;217;13;9;7; ;187;16%;1;0;Take Flyte;
L;Cypher; ;210;12;14;8; ;127;31%;3;0;Take Flyte;
W;Killjoy; ;165;11;13;5; ;118;11%;1;2;Take Flyte;
L;Killjoy; ;182;7;13;5; ;106;14%;1;0;Take Flyte;
W;Cypher; ;303;16;7;7; ;165;17%;3;1;Take Flyte;
W;Killjoy; ;243;20;11;4; ;234;22%;3;3;Take Flyte;
W;Killjoy; ;204;16;14;2; ;124;18%;3;3;Balanced Esports;
W;Killjoy; ;209;21;17;2; ;132;21%;3;2;Balanced Esports;
W;Cypher; ;290;22;10;8; ;177;44%;5;0;Balanced Esports;
W;Cypher; ;143;8;8;4; ;99;24%;1;0;Balanced Esports;
W;Cypher; ;206;14;11;3; ;126;27%;1;0;Balanced Esports;
W;Cypher; ;210;23;14;5; ;118;27%;2;2;Balanced Esports;
L;Cypher; ;141;7;13;1; ;88;29%;0;1;Balanced Esports;
L;Cypher; ;205;27;23;9; ;141;21%;1;5;Balanced Esports;
W;Cypher; ;286;17;10;9; ;163;36%;2;1;Balanced Esports;
L;Cypher; ;211;19;16;4; ;183;30%;0;1;Balanced Esports;
L;Cypher; ;167;13;16;4; ;107;28%;2;3;Balanced Esports;
