map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
W;Raze; ;355;24;7;3; ;227;28%;5;3;the boomzers;
W;Raze; ;284;24;14;6; ;178;28%;4;1;the boomzers;
L;Raze; ;230;15;16;4; ;144;19%;3;2;the boomzers;
L;Reyna; ;203;12;16;6; ;130;14%;0;1;the boomzers;
L;Raze; ;263;16;17;1; ;135;20%;0;3;Sedated;
W;Raze; ;219;20;21;3; ;147;16%;5;4;Sedated;
L;Reyna; ;145;8;13;3; ;107;36%;1;2;Sedated;
L;Jett; ;195;14;16;9; ;149;23%;1;4;cuties with cooties;
W;Omen; ;209;17;10;2; ;93;19%;2;3;Decisive;
W;Omen; ;229;16;15;6; ;150;22%;5;2;Decisive;
L;Astra;0.63;127;9;17;6;76%;76;35%;1;1;Squirtle Squad;
W;Omen;0.90;181;17;19;7;93%;132;23%;0;1;Squirtle Squad;
W;Omen;0.83;115;9;15;5;54%;71;18%;0;0;Squirtle Squad;
W;Astra;1.07;194;19;15;9;85%;109;22%;0;1;Squirtle Squad;
L;Omen;0.84;164;11;13;1;50%;94;13%;1;1;Squirtle Squad;
L;Omen;0.51;145;7;16;4;56%;101;14%;1;1;Squirtle Squad;
W;Omen;1.53;225;10;4;6;93%;154;28%;1;0;Decisive;
L;Astra;0.98;173;14;15;3;77%;119;34%;1;1;Decisive;
L;Astra;0.73;165;9;15;3;61%;97;10%;1;1;Decisive;
W;Astra;0.80;131;10;17;7;70%;86;31%;0;3;Decisive;
L;Astra;0.81;155;13;15;4;63%;118;28%;1;2;Decisive;
W;Astra;1.13;244;21;13;5;87%;149;16%;2;0;Decisive;
L;Skye;0.45;151;7;13;1;36%;96;54%;0;0;Decisive;
L;Astra;0.79;171;12;16;7;71%;113;38%;2;2;Decisive;
W;Jett;1.21;233;16;13;6;71%;164;22%;2;4;Evil Geniuses;
L;Jett;0.92;199;13;15;4;60%;134;34%;4;2;Evil Geniuses;
L;Jett;0.75;193;13;17;3;55%;115;33%;3;3;Evil Geniuses;
W;Phoenix;1.57;267;18;7;2;87%;133;38%;2;1;Evil Geniuses;
W;Viper;1.24;212;13;7;3;73%;130;42%;2;1;Evil Geniuses;
L;Phoenix;0.76;202;12;17;4;61%;116;22%;2;3;Evil Geniuses;
W;Jett;1.26;224;17;10;4;84%;149;22%;2;1;Evil Geniuses;
W;Jett;0.79;178;12;13;1;53%;112;28%;2;3;Evil Geniuses;
W;Omen;1.21;208;14;11;8;84%;130;15%;3;1;Evil Geniuses;
W;Viper;1.20;287;18;12;3;76%;163;43%;2;2;Evil Geniuses;
L;Phoenix;0.81;150;11;13;2;80%;107;48%;2;0;Evil Geniuses;
L;Viper;0.83;225;10;13;4;53%;149;19%;0;2;Evil Geniuses;
W;Omen;1.09;225;22;18;5;81%;128;22%;2;3;Evil Geniuses;
L;Phoenix;0.08;57;2;17;3;35%;42;23%;0;6;Evil Geniuses;
W;Phoenix;1.31;265;19;12;5;82%;163;30%;6;1;Evil Geniuses;
