map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
L;Cypher; ;289;21;16;7; ;184;17%;2;1;CBT Gaming;
W;Cypher; ;272;18;10;8; ;166;10%;2;0;CBT Gaming;
L;Cypher; ;176;9;15;1; ;120;15%;2;1;CBT Gaming;
L;Cypher; ;155;7;16;9; ;110;10%;1;0;NTER;
W;Cypher; ;222;17;14;4; ;148;15%;3;2;NTER;
L;Cypher; ;257;17;12;7; ;152;4%;3;1;NTER;
L;Cypher; ;246;22;20;13; ;158;20%;1;3;NTER;
L;Cypher; ;292;18;13;3; ;249;18%;1;1;CBT Gaming;
L;Cypher; ;190;13;16;3; ;118;16%;2;3;CBT Gaming;
W;Omen; ;186;11;9;8; ;100;5%;2;0;ahq e-Sports Club;
W;Omen; ;213;12;12;7; ;144;15%;0;0;ahq e-Sports Club;
L;Brimstone; ;130;9;17;3; ;84;11%;0;1;ahq e-Sports Club;
W;Omen; ;190;17;18;8; ;108;13%;4;0;ahq e-Sports Club;
W;Omen; ;111;11;16;7; ;64;11%;2;0;ahq e-Sports Club;
L;Brimstone; ;142;6;14;4; ;111;7%;1;1;ahq e-Sports Club;
W;Omen; ;296;23;16;7; ;204;19%;3;1;ahq e-Sports Club;
L;Omen; ;197;14;19;6; ;131;17%;2;6;ahq e-Sports Club;
W;Omen; ;311;17;6;3; ;184;25%;0;2;ahq e-Sports Club;
W;Omen; ;215;14;12;7; ;121;8%;5;1;ahq e-Sports Club;
L;Omen; ;163;7;15;3; ;111;17%;0;0;ahq e-Sports Club;
W;Brimstone; ;126;7;9;6; ;90;30%;1;1;ahq e-Sports Club;
W;Omen; ;177;12;18;9; ;108;5%;1;3;ahq e-Sports Club;
W;Omen; ;175;11;9;1; ;85;24%;2;1;ahq e-Sports Club;
W;Omen; ;294;18;9;8; ;167;16%;3;2;ahq e-Sports Club;
W;Omen; ;257;15;6;1; ;139;25%;3;0;ahq e-Sports Club;
W;Omen; ;107;7;18;6; ;63;5%;2;5;ahq e-Sports Club;
W;Omen; ;126;9;13;3; ;81;2%;1;1;ahq e-Sports Club;
