map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
W;None;0;0;0;0;0;0;0;0;0;0;Eloquence;
W;Raze; ;273;20;10;3; ;178;10%;2;2;FishkaVTom;
L;Raze; ;186;13;16;4; ;126;13%;1;1;FishkaVTom;
L;Raze; ;286;24;19;8; ;166;16%;5;3;FishkaVTom;
L;Jett; ;279;22;16;6; ;194;17%;4;1;FishkaVTom;
L;Raze; ;336;26;15;6; ;216;25%;4;1;FishkaVTom;
W;Raze; ;287;17;9;3; ;176;16%;3;1;FishkaVTom;
W;Raze; ;285;24;19;6; ;185;15%;4;2;FishkaVTom;
W;Raze; ;246;17;11;0; ;135;20%;2;4;FishkaVTom;
L;Jett; ;200;10;15;2; ;111;16%;2;2;FishkaVTom;
W;Raze; ;325;16;7;9; ;184;9%;5;2;FishkaVTom;
L;Raze; ;241;16;19;8; ;170;17%;3;3;FishkaVTom;
L;Raze; ;302;16;17;12; ;204;8%;5;2;FishkaVTom;
W;Raze; ;335;25;11;4; ;214;16%;3;1;FishkaVTom;
L;Raze; ;203;18;18;3; ;131;16%;3;2;FishkaVTom;
W;Raze; ;198;14;15;6; ;139;17%;3;1;Team Singularity;
W;Sova; ;229;17;12;18; ;158;21%;1;0;Team Singularity;
W;Raze; ;215;20;19;2; ;129;15%;7;4;Team Singularity;
W;Raze; ;470;28;9;3; ;247;14%;3;1;Team Singularity;
L;Raze; ;204;16;14;6; ;142;19%;2;3;Team Singularity;
L;Sova; ;178;13;13;5; ;166;38%;0;0;Team Singularity;
L;Raze; ;280;24;17;10; ;180;20%;6;2;Team Singularity;
W;Raze; ;209;13;7;4; ;142;11%;0;1;Team Singularity;
W;Skye; ;261;27;15;14; ;212;31%;2;2;Team Singularity;
W;Raze; ;165;12;6;2; ;105;9%;1;0;Team Singularity;
L;Raze; ;320;27;15;7; ;186;14%;5;1;Team Singularity;
W;Skye; ;278;23;11;3; ;152;22%;4;0;Team Singularity;
L;Reyna; ;208;17;16;3; ;142;21%;2;4;Team Singularity;
W;Raze; ;256;16;13;11; ;151;18%;1;3;Team Singularity;
W;Raze; ;454;31;7;7; ;271;20%;2;1;Team Singularity;
L;Skye; ;202;17;16;7; ;135;26%;1;3;Team Singularity;
L;Raze; ;220;15;15;3; ;141;13%;2;2;Team Singularity;
W;Reyna; ;227;19;14;6; ;141;43%;3;2;Team Singularity;
W;Raze; ;311;33;19;10; ;203;17%;7;3;Team Singularity;
L;Skye; ;184;11;16;5; ;129;13%;1;2;Team Singularity;
