map_result; agent; rating; acs; kills; deaths; assists; kast; adr; hs_percent; fk; fd; team;
W;Raze; ;144;9;14;6; ;94;10%;1;3;Dambis;
W;Raze; ;246;13;6;4; ;154;19%;0;2;Dambis;
L;Raze; ;222;18;22;8; ;152;13%;5;5;Dambis;
W;Raze; ;237;20;18;9; ;152;11%;5;1;Dambis;
W;Raze; ;209;16;13;0; ;108;3%;1;1;Dambis;
W;Raze; ;202;16;11;3; ;116;8%;1;1;Dambis;
L;Raze; ;102;5;14;3; ;80;14%;0;4;Dambis;
L;Raze; ;247;16;14;4; ;168;20%;1;0;Dambis;
L;Jett; ;111;6;16;0; ;76;26%;2;2;Dambis;
L;Raze; ;176;9;14;4; ;110;22%;2;2;Dambis;
L;Raze; ;191;11;16;3; ;106;14%;2;1;Dambis;
W;Raze; ;322;22;12;5; ;202;17%;2;2;Dambis;
W;Raze; ;128;8;13;5; ;72;11%;1;2;Dambis;
L;Raze; ;157;9;14;4; ;99;8%;1;0;Dambis;
L;Jett; ;125;8;15;0; ;82;41%;0;2;Dambis;
L;Jett; ;185;13;18;4; ;123;20%;3;5;Dambis;
